"station_eu_code";"rmse_20";"rmse_80";"mse_20";"mse_80";"rsq_20";"rsq_80";"FAC2";"FB";"NMSE"
IT0825A;4.31647048770119;4.0393724214792;18.6319174711954;16.3165295594067;0.714459405157482;0.736379832611616;0.952777777777778;0.0321584674741572;0.0658754433311332
IT0863A;3.41720138602191;3.37344170536288;11.6772653126301;11.3801089394816;0.557270294816356;0.56428362727557;0.952908587257618;0.00836869836802364;0.0844420027157127
IT0867A;5.59281728883418;5.42254124127274;31.2796052262825;29.4039535133037;0.735181930207692;0.727419622133243;0.889196675900277;0.0255671648001895;0.115999030052176
IT0887A;4.7790748900966;3.62720982701735;22.8395568051518;13.1566511292112;0.67710829173292;0.782038254259954;0.947075208913649;0.0181471779910706;0.0961302164748669
IT0952A;4.07203125426144;3.38078328809693;16.581438535682;11.4296956410755;0.559584372719747;0.674171287501623;0.946778711484594;0.025765986709671;0.10432623322234
IT0953A;3.73985103618963;3.97041288084589;13.9864857728886;15.7641784443869;0.756828311099453;0.758228997905825;0.968838526912181;0.00421684012730083;0.0593139144027705
IT0957A;4.74911842958061;4.16686942022748;22.5541258581822;17.3628007652269;0.728853431928014;0.73716332592641;0.980113636363636;0.0134713449340649;0.0777528309762526
IT0989A;3.55759338311359;3.16463294055918;12.6564706795736;10.0149016484722;0.457241632748121;0.510662442360404;0.914600550964187;0.0107305489776201;0.143879125451679
IT1183A;10.577436720302;8.70968515611742;111.882167571993;75.8586155186922;0.755591261579829;0.845632678580886;0.914772727272727;0.0167563802760966;0.130447470474785
IT1184A;4.48410913053518;3.38633956815439;20.107234694549;11.467295670848;0.673085119830241;0.764974894037193;0.971509971509972;0.00144709060388562;0.0922766482960337
IT1836A;4.0804740098581;4.4980287661968;16.6502681451274;20.2322627815339;0.713616657634831;0.711730700466258;0.947075208913649;0.00337745023665292;0.0769245977027172
IT1906A;4.61215876083856;3.92816590000545;21.2720084351799;15.4304873379656;0.681082414782357;0.759648047480851;0.952513966480447;0.00290256734846471;0.0922015712097459
IT2012A;4.51702331876322;4.27138220371127;20.4034996622507;18.2447059301814;0.801306156388461;0.784184391116701;0.969359331476323;0.0152785983974076;0.0681358382156771
IT2013A;7.77587315906343;6.0901308632913;60.464203385843;37.0896939320132;0.732791029145286;0.803114339511661;0.957865168539326;0.0167622726089253;0.118031489760214
