"station_eu_code";"rmse_20";"rmse_80";"mse_20";"mse_80";"rsq_20";"rsq_80";"FAC2";"FB";"NMSE"
IT0825A;6.74961502063454;6.12880439221706;45.5573029267753;37.5622432780592;0.606970853047805;0.630168134126934;0.977777777777778;0.00329594491744221;0.0601662455744337
IT0828A;7.19418163266062;7.2671677152803;51.7562493637115;52.8117266020123;0.643801333417699;0.637022461154435;0.975138121546961;0.0139791735389619;0.0582501204196383
IT0863A;5.23920986596549;5.26389889725567;27.4493200196301;27.7086316005295;0.438440124749923;0.455578003835554;0.966942148760331;0.0248691300168209;0.0818755559030106
IT0865A;7.27926643959813;6.2236980550153;52.9877198986596;38.7344174800013;0.336892939672659;0.530575142965978;0.958333333333333;0.0103208589436844;0.112366855604944
IT0867A;6.00634001577222;6.98010785803421;36.0761203850667;48.7219057097909;0.642482120229743;0.601435847270404;0.958448753462604;0.055261823170567;0.0855303201231901
IT0869A;7.8361772768001;7.04013471742163;61.4056743134382;49.5634968394453;0.564885746280495;0.601002753514586;0.96045197740113;0.0109331205898856;0.0948394280767857
IT0870A;6.510743402786;7.05306678093321;42.3897796569215;49.7457510163036;0.58964558556373;0.551858938101875;0.957865168539326;0.00686911052309175;0.0838828085416487
IT0871A;7.27937365764641;7.86103480496293;52.9892808476364;61.7958682048386;0.726923421499729;0.73516237855759;0.983098591549296;0.00772475177388442;0.0689874663252636
IT0884A;5.56934075499445;5.76282250637764;31.0175564452421;33.2101232400127;0.26567052388651;0.311432249444324;0.891364902506964;0.018663136153969;0.204129994979017
IT0885A;8.78680189014467;7.25697449189686;77.2078874566499;52.6636787760417;0.152844548489879;0.353492619895085;0.931818181818182;0.0513023051474468;0.185878594036567
IT0887A;7.30600193401227;6.36861642137426;53.377664259791;40.5592751225979;0.44890108212062;0.63688367963829;0.977591036414566;0.0136922600456823;0.0998900744203314
IT0888A;7.62544683406129;7.80024408357972;58.1474394190954;60.8438077634205;0.546446232297482;0.580599262667864;0.949438202247191;3.77078397859816e-05;0.0869907243019828
IT0889A;9.86845657724059;8.86617438382365;97.3864352168831;78.6090482043707;0.70314227147084;0.746068242922581;0.974358974358974;0.0114551981204485;0.0767148660577835
IT0952A;6.54675607888436;5.63908928921992;42.8600151564093;31.7993280117948;0.344078983738078;0.487688123929295;0.963585434173669;0.0152077606792319;0.110710737682686
IT0953A;6.16002189360615;6.56739026988284;37.9458697297072;43.1306149569518;0.580846782198244;0.616716944513896;0.985955056179775;0.000746095812331609;0.0598177445492247
IT0957A;7.05402394793957;6.28701640916619;49.759253858105;39.5265753291249;0.504609602907882;0.608502209077322;0.977401129943503;0.00267056557199561;0.0818635344344325
IT0989A;6.23768260142598;5.19755952881704;38.9086842361323;27.0146250555968;0.263868495659375;0.435607511603972;0.881542699724518;0.0343478807612509;0.257026970027506
IT0991A;8.01415376955518;8.15559196261932;64.2266606420755;66.5136802607408;0.728616182767238;0.715746078463632;0.944598337950138;0.00220608345120816;0.0775295503672959
IT0992A;9.70023202655604;5.51037715733708;94.0945013690235;30.3642564161022;0.278633335776853;0.512788477013654;0.952380952380952;0.0105380070430812;0.29481112338852
IT1176A;10.7427008805961;8.15872186787938;115.40562220996;66.5647425174132;0.493980202860565;0.623033117262296;0.971830985915493;0.0465845724541157;0.120559227188092
IT1183A;13.6647275488528;12.0107374403248;186.724778984377;144.25781386042;0.772819100722266;0.780382609754837;0.904225352112676;0.0527524944499547;0.118376471129167
IT1184A;6.26817175121929;6.67249555337007;39.2899771027834;44.5221969097434;0.520519266887259;0.529999353451902;0.971509971509972;0.0309575120476944;0.0731185654917168
IT1200A;15.426843592902;13.4425289517114;237.987503239861;180.701584617598;0.8444810268433;0.83680660586992;0.946478873239437;0.0281014009938826;0.0837865651410968
IT1834A;8.29773141705294;8.27551085541011;68.8523466695473;68.4840799180107;0.597309067726707;0.665870113243573;0.969613259668508;0.00909586102453316;0.0696894365406806
