"date","reporting_year","station_eu_code","value","mese","stagione","station_code","t2m","tmin2m","tmax2m","tp","ptp","rh","u10m","v10m","wspeed","wspeed_max","pwspeed","wdir","sp","nirradiance","pbl00","pbl12","pblmin","pblmax","coordx","coordy","altitude","altitudedem","jd"
2016-01-01,2016,"IT2023A",10.9565217391304,1,"inverno",1205604,4.4,1.5,8,0,0,93.8,-0.4,-0.4,0.565685424949238,1.32985109544769,1.52315462117278,45,981.3,47.9,0.04,0.21,0.02,0.46,734494,4736448,420,369,1095
2016-01-02,2016,"IT2023A",6.96086956521739,1,"inverno",1205604,7.2,4.8,9.8,15.6,0,97.1,-0.6,2,2.08806130178211,1.86496511679864,0.565685424949238,163.300755766006,973.9,9.6,0.02,0.43,0.02,0.63,734494,4736448,420,369,1096
2016-01-03,2016,"IT2023A",6.17826086956522,1,"inverno",1205604,6.9,3,9.9,5.2,15.6,93.4,0.9,-0.3,0.948683298050514,2.14844808950996,2.08806130178211,288.434948822922,964.3,56.4,0.45,0.64,0.03,0.8,734494,4736448,420,369,1097
2016-01-04,2016,"IT2023A",3.63636363636364,1,"inverno",1205604,7.4,3.3,10.3,6.9,5.2,96.6,0.7,1.3,1.47648230602334,1.33482288723056,0.948683298050514,208.300755766006,957.4,18.9,0.05,0.88,0.05,0.98,734494,4736448,420,369,1098
2016-01-05,2016,"IT2023A",7.8695652173913,1,"inverno",1205604,7.8,6,10.2,1.5,6.9,98.2,-0.2,0.9,0.921954445729289,3.21613984447458,1.47648230602334,167.471192290848,957.2,25.4,0.04,0.29,0.02,0.38,734494,4736448,420,369,1099
2016-01-06,2016,"IT2023A",4.47826086956522,1,"inverno",1205604,6.5,4.4,7.9,10.2,1.5,96.5,0.8,0.3,0.854400374531753,1.88668805901985,0.921954445729289,249.443954780417,957.3,36.6,0.03,0.8,0.02,0.84,734494,4736448,420,369,1100
2016-01-07,2016,"IT2023A",8.21739130434783,1,"inverno",1205604,6.2,2.4,9.3,0.4,10.2,94.3,-0.1,0.8,0.806225774829855,3.02791068052843,0.854400374531753,172.874983651098,961.8,56.6,0.02,0.26,0.02,0.44,734494,4736448,420,369,1101
2016-01-08,2016,"IT2023A",6.65217391304348,1,"inverno",1205604,10.1,7.6,13,0.8,0.4,96.3,-0.2,2.1,2.1095023109729,2.01180892727362,0.806225774829855,174.559667968995,965.7,31.6,0.13,0.34,0.07,0.5,734494,4736448,420,369,1102
2016-01-09,2016,"IT2023A",3.08695652173913,1,"inverno",1205604,11.7,10.5,13.4,1.9,0.8,96.1,0,3.7,3.7,5.05830607569853,2.1095023109729,180,966,48.5,0.47,0.87,0.42,0.96,734494,4736448,420,369,1103
2016-01-10,2016,"IT2023A",2,1,"inverno",1205604,11.7,10.7,13.6,4.5,1.9,94.1,1.6,3.1,3.48855270850248,1.23929822083973,3.7,207.299572211333,964.4,56.7,0.5,0.88,0.29,1,734494,4736448,420,369,1104
2016-01-11,2016,"IT2023A",1.21739130434783,1,"inverno",1205604,11.4,9.3,13.3,9,4.5,91.1,2.5,4.2,4.88773976393998,7.53575377675788,3.48855270850248,210.762719534239,962.5,49.7,0.75,1.01,0.73,1.07,734494,4736448,420,369,1105
2016-01-12,2016,"IT2023A",1.26086956521739,1,"inverno",1205604,8.8,6,10.8,1.1,9,77.8,2.7,1.8,3.24499614791759,2.37081020564442,4.88773976393998,236.30993247402,964.8,58.5,0.94,1.37,0.27,1.62,734494,4736448,420,369,1106
2016-01-13,2016,"IT2023A",3.60869565217391,1,"inverno",1205604,7.2,5.2,10.9,0.6,1.1,78.1,2,0.4,2.03960780543711,1.74000878860846,3.24499614791759,258.69006752598,971.5,76.9,0.12,1.2,0.02,1.5,734494,4736448,420,369,1107
2016-01-14,2016,"IT2023A",7.8695652173913,1,"inverno",1205604,6,2.3,9.2,17.5,0.6,91.9,0.3,2.1,2.12132034355964,2.33673401505923,2.03960780543711,188.130102354156,972.5,17.8,0.02,0.54,0.01,0.93,734494,4736448,420,369,1108
