"date","reporting_year","station_eu_code","value","mese","stagione","station_code","t2m","tmin2m","tmax2m","tp","ptp","rh","u10m","v10m","wspeed","wspeed_max","pwspeed","wdir","sp","nirradiance","pbl00","pbl12","pblmin","pblmax","coordx","coordy","altitude","altitudedem","jd"
2016-01-01,2016,"IT0865A",21.3913043478261,1,"inverno",1205902,9.8,8.8,11.5,0.3,0.8,85.5,-2.5,1,2.69258240356725,1.32985109544769,1.71172427686237,111.801409486352,1017.7,37.3,0.3,0.36,0.26,0.4,804518,4611292,83,73,1095
2016-01-02,2016,"IT0865A",19.7826086956522,1,"inverno",1205902,9.7,7.7,11.5,4.7,0.3,88.7,-3.5,1.4,3.76961536499415,1.86496511679864,2.69258240356725,111.801409486352,1011.6,19,0.28,0.43,0.24,0.47,804518,4611292,83,73,1096
2016-01-03,2016,"IT0865A",19.695652173913,1,"inverno",1205902,10.7,7.7,12.4,12.7,4.7,90.4,2.7,-1.8,3.24499614791759,2.14844808950996,3.76961536499415,303.69006752598,1000.7,55.1,0.32,0.73,0.09,1.01,804518,4611292,83,73,1097
2016-01-04,2016,"IT0865A",29.0434782608696,1,"inverno",1205902,10.9,7.5,13.2,12.1,12.7,91.7,1.4,0.5,1.48660687473185,1.33482288723056,3.24499614791759,250.346175941947,994.3,12.1,0.09,0.51,0.07,0.51,804518,4611292,83,73,1098
2016-01-05,2016,"IT0865A",30.6521739130435,1,"inverno",1205902,11.5,10.2,12.8,3.6,12.1,91.1,-0.6,0.3,0.670820393249937,3.21613984447458,1.48660687473185,116.565051177078,993,18.2,0.43,0.37,0.02,0.47,804518,4611292,83,73,1099
2016-01-06,2016,"IT0865A",21.5652173913043,1,"inverno",1205902,10.2,7.9,12.2,15.8,3.6,90.7,2.8,-0.6,2.86356421265527,1.88668805901985,0.670820393249937,282.094757077012,993.9,52.5,0.27,0.75,0.05,1.07,804518,4611292,83,73,1100
2016-01-07,2016,"IT0865A",27.2173913043478,1,"inverno",1205902,9.7,6.5,12.1,1.3,15.8,85.1,0.2,-0.9,0.921954445729289,3.02791068052843,2.86356421265527,347.471192290848,998.2,75.5,0.31,0.27,0.18,0.52,804518,4611292,83,73,1101
2016-01-08,2016,"IT0865A",27.2608695652174,1,"inverno",1205902,12.6,8.4,15.4,0.7,1.3,92.6,-1.4,1.1,1.78044938147649,2.01180892727362,0.921954445729289,128.157226587369,1002.7,48.7,0.11,0.32,0.03,0.38,804518,4611292,83,73,1102
2016-01-09,2016,"IT0865A",13.3478260869565,1,"inverno",1205902,13.6,12.2,15.7,0.3,0.7,93.8,-3,2.3,3.78021163428716,5.05830607569853,1.78044938147649,127.476179561361,1003.5,51.8,0.17,0.67,0.17,0.67,804518,4611292,83,73,1103
2016-01-10,2016,"IT0865A",18.0869565217391,1,"inverno",1205902,14,11.7,15.9,6.4,0.3,90.7,1.5,1.9,2.42074368738204,1.23929822083973,3.78021163428716,218.290163192243,1002.3,70.2,0.21,0.74,0.19,0.85,804518,4611292,83,73,1104
