"date","reporting_year","station_eu_code","value","mese","stagione","station_code","t2m","tmin2m","tmax2m","tp","ptp","rh","u10m","v10m","wspeed","wspeed_max","pwspeed","wdir","sp","nirradiance","pbl00","pbl12","pblmin","pblmax","coordx","coordy","altitude","altitudedem","jd"
2016-01-01,2016,"IT1183A",57.5217391304348,1,"inverno",1205878,5.1,1.7,8.3,0.4,0,89.1,-0.4,-0.4,0.565685424949238,1.32985109544769,0.761577310586391,45,983.2,34.2,0.02,0.34,0.01,0.41,903293,4604431,41,38,1095
2016-01-02,2016,"IT1183A",57.3913043478261,1,"inverno",1205878,4.2,-0.1,7.8,7.7,0.4,96.4,-0.6,-0.9,1.0816653826392,1.86496511679864,0.565685424949238,33.6900675259798,978.2,18.7,0.01,0.11,0.01,0.13,903293,4604431,41,38,1096
2016-01-03,2016,"IT1183A",40.625,1,"inverno",1205878,7,4.3,10.4,14.3,7.7,93.6,0.5,-0.5,0.707106781186548,2.14844808950996,1.0816653826392,315,966,56.6,0.04,0.73,0.02,0.84,903293,4604431,41,38,1097
2016-01-04,2016,"IT1183A",47.695652173913,1,"inverno",1205878,6.1,3,8.8,7.5,14.3,97.4,-0.2,-0.6,0.632455532033676,1.33482288723056,0.707106781186548,18.434948822922,960.8,14.1,0.06,0.08,0.02,0.08,903293,4604431,41,38,1098
2016-01-05,2016,"IT1183A",54.1818181818182,1,"inverno",1205878,8.2,6.2,10.4,4.1,7.5,95.4,-0.3,-0.6,0.670820393249937,3.21613984447458,0.632455532033676,26.565051177078,959.6,14.2,0.02,0.11,0.01,0.14,903293,4604431,41,38,1099
2016-01-06,2016,"IT1183A",39.1739130434783,1,"inverno",1205878,7.8,4.1,10.5,11.6,4.1,92.1,0.5,0,0.5,1.88668805901985,0.670820393249937,270,959.6,41.8,0.01,0.82,0.01,0.82,903293,4604431,41,38,1100
2016-01-07,2016,"IT1183A",57.7826086956522,1,"inverno",1205878,5.5,0.2,9.9,0.6,11.6,83.7,0.1,-0.5,0.509901951359279,3.02791068052843,0.5,348.69006752598,963.8,84.2,0.1,0.37,0.02,0.62,903293,4604431,41,38,1101
2016-01-08,2016,"IT1183A",58.2173913043478,1,"inverno",1205878,8.5,3.7,12.5,2.4,0.6,93.9,-0.1,-0.3,0.316227766016838,2.01180892727362,0.509901951359279,18.434948822922,969.3,57.2,0.04,0.27,0.01,0.37,903293,4604431,41,38,1102
2016-01-09,2016,"IT1183A",55.0434782608696,1,"inverno",1205878,10.8,7.7,14,3.8,2.4,96.5,-0.4,0.4,0.565685424949238,5.05830607569853,0.316227766016838,135,970.7,54.3,0.02,0.34,0.02,0.4,903293,4604431,41,38,1103
2016-01-10,2016,"IT1183A",41.6521739130435,1,"inverno",1205878,11.4,9.5,14,11.7,3.8,94.5,0.9,0.6,1.0816653826392,1.23929822083973,0.565685424949238,236.30993247402,968.7,64.6,0.07,0.96,0.02,1.1,903293,4604431,41,38,1104
2016-01-11,2016,"IT1183A",54.9565217391304,1,"inverno",1205878,11,8.3,13,10.1,11.7,96,1.1,1,1.48660687473185,7.53575377675788,1.0816653826392,227.726310993906,968.2,50.3,0.05,0.7,0.04,1.13,903293,4604431,41,38,1105
2016-01-12,2016,"IT1183A",39.7826086956522,1,"inverno",1205878,8.5,5.5,11.4,3.2,10.1,87.7,1.4,0.2,1.41421356237309,2.37081020564442,1.48660687473185,261.869897645844,968.2,68.3,0.95,1.08,0.03,1.36,903293,4604431,41,38,1106
2016-01-13,2016,"IT1183A",49.8695652173913,1,"inverno",1205878,6.3,2.1,10.4,0.2,3.2,84.9,0.7,-0.7,0.989949493661166,1.74000878860846,1.41421356237309,315,973.8,78.8,0.03,0.9,0.02,0.97,903293,4604431,41,38,1107
2016-01-14,2016,"IT1183A",55,1,"inverno",1205878,4.6,-0.6,9.3,7.3,0.2,89.2,-0.1,-0.1,0.14142135623731,2.33673401505923,0.989949493661166,45,976.7,56.5,0.01,0.56,0.01,0.64,903293,4604431,41,38,1108
2016-01-15,2016,"IT1183A",57.2173913043478,1,"inverno",1205878,8.6,5.6,11.8,15,7.3,93.3,0.5,0.5,0.707106781186548,2.51133986446715,0.14142135623731,225,966.7,61.7,0.15,0.47,0.02,0.74,903293,4604431,41,38,1109
2016-01-16,2016,"IT1183A",44.8695652173913,1,"inverno",1205878,4.5,1.5,7.7,0.7,15,77.4,-0.5,-1.4,1.48660687473185,3.71930504859631,0.707106781186548,19.6538240580533,963.4,57,0.03,1.07,0.03,1.38,903293,4604431,41,38,1110
