"date","reporting_year","station_eu_code","value","mese","stagione","station_code","t2m","tmin2m","tmax2m","tp","ptp","rh","u10m","v10m","wspeed","wspeed_max","pwspeed","wdir","sp","nirradiance","pbl00","pbl12","pblmin","pblmax","coordx","coordy","altitude","altitudedem","jd"
2016-01-01,2016,"IT0888A",40.5217391304348,1,"inverno",1205806,6.2,3.7,9.1,0.1,0.1,90.9,-0.6,-0.2,0.632455532033676,1.32985109544769,0.848528137423857,71.565051177078,974.3,35.5,0.02,0.27,0.01,0.47,833064,4627646,219,224,1095
2016-01-02,2016,"IT0888A",44,1,"inverno",1205806,5.3,1.9,7.9,6.4,0.1,95.6,-1.3,-0.4,1.36014705087354,1.86496511679864,0.632455532033676,72.8972710309476,968.9,14.2,0.02,0.15,0.02,0.23,833064,4627646,219,224,1096
2016-01-03,2016,"IT0888A",26.7391304347826,1,"inverno",1205806,6.9,3.3,9.5,12.3,6.4,96.5,0.6,-0.4,0.721110255092798,2.14844808950996,1.36014705087354,303.69006752598,957.9,53,0.08,0.89,0.03,0.89,833064,4627646,219,224,1097
2016-01-04,2016,"IT0888A",42.6086956521739,1,"inverno",1205806,6,3,8.3,14.7,12.3,96.9,-1.2,-0.2,1.21655250605964,1.33482288723056,0.721110255092798,80.5376777919744,952.2,8.5,0.04,0.11,0.01,0.13,833064,4627646,219,224,1098
2016-01-05,2016,"IT0888A",49.9565217391304,1,"inverno",1205806,7.9,6.5,10,3.7,14.7,96.3,-1,-0.4,1.0770329614269,3.21613984447458,1.21655250605964,68.1985905136482,951,15.1,0.01,0.09,0.01,0.11,833064,4627646,219,224,1099
2016-01-06,2016,"IT0888A",33.1739130434783,1,"inverno",1205806,6.7,4.2,9.3,18.4,3.7,95.9,0.2,0.1,0.223606797749979,1.88668805901985,1.0770329614269,243.434948822922,951.4,41.1,0.02,0.61,0.02,0.85,833064,4627646,219,224,1100
2016-01-07,2016,"IT0888A",47.3478260869565,1,"inverno",1205806,6,1.4,9.8,0.7,18.4,86.7,-0.4,-0.5,0.640312423743285,3.02791068052843,0.223606797749979,38.6598082540901,955.6,80.2,0.04,0.33,0.03,0.64,833064,4627646,219,224,1101
2016-01-08,2016,"IT0888A",47.8695652173913,1,"inverno",1205806,9.2,5.5,12.9,0.7,0.7,95.5,-1,0.2,1.01980390271856,2.01180892727362,0.640312423743285,101.30993247402,960.6,46.3,0.05,0.29,0.02,0.38,833064,4627646,219,224,1102
2016-01-12,2016,"IT0888A",30.8304347826087,1,"inverno",1205806,8.5,6.7,10.5,4.7,7.5,85.3,1.9,0.2,1.91049731745428,2.37081020564442,1.61245154965971,263.990994042505,960,65.4,0.79,1.49,0.03,1.49,833064,4627646,219,224,1106
2016-01-13,2016,"IT0888A",42.5652173913044,1,"inverno",1205806,6,1.8,9.5,1.4,4.7,84.7,0.5,-0.7,0.860232526704263,1.74000878860846,1.91049731745428,324.462322208026,965.6,65.5,0.03,0.99,0.01,0.99,833064,4627646,219,224,1107
2016-01-14,2016,"IT0888A",41.1739130434783,1,"inverno",1205806,4.6,-0.6,8.7,9.5,1.4,91.1,-1.1,0.3,1.14017542509914,2.33673401505923,0.860232526704263,105.255118703058,967.7,50.4,0.01,0.67,0.01,0.75,833064,4627646,219,224,1108
2016-01-16,2016,"IT0888A",37.7826086956522,1,"inverno",1205806,3.5,0.2,6.7,0.5,11.4,76.8,-0.5,-1.4,1.48660687473185,3.71930504859631,0.728010988928052,19.6538240580533,955.4,54.3,0.05,1.1,0.03,1.46,833064,4627646,219,224,1110
2016-01-17,2016,"IT0888A",14.6521739130435,1,"inverno",1205806,0.7,-2.2,5,0.3,0.5,61.8,0.9,-2.2,2.37697286480094,3.661007320845,1.48660687473185,337.750976342788,960.3,95.7,0.9,1.73,0.23,1.96,833064,4627646,219,224,1111
2016-01-18,2016,"IT0888A",44.695652173913,1,"inverno",1205806,-0.3,-3.5,4,0,0.3,63.2,-0.2,-1.3,1.31529464379659,1.12689735833336,2.37697286480094,8.74616226255523,965.7,98.5,0.19,0.8,0.02,1.24,833064,4627646,219,224,1112
2016-01-19,2016,"IT0888A",53.8260869565217,1,"inverno",1205806,0.3,-3.8,5.4,0,0,61.4,-0.7,-0.8,1.06301458127347,1.56541099661151,1.31529464379659,41.1859251657096,964.3,86.1,0.04,0.56,0.02,1,833064,4627646,219,224,1113
2016-01-20,2016,"IT0888A",51.5,1,"inverno",1205806,1.1,-3.4,6.5,2,0,75.1,-0.4,-0.8,0.894427190999916,1.61125801125562,1.06301458127347,26.565051177078,966.8,96.3,0.03,0.5,0.02,0.76,833064,4627646,219,224,1114
