"date","reporting_year","station_eu_code","value","mese","stagione","station_code","t2m","tmin2m","tmax2m","tp","ptp","rh","u10m","v10m","wspeed","wspeed_max","pwspeed","wdir","sp","nirradiance","pbl00","pbl12","pblmin","pblmax","coordx","coordy","altitude","altitudedem","jd"
2016-01-01,2016,"IT0863A",29.2173913043478,1,"inverno",1205602,5.6,3.1,9.1,0.1,0,91.7,-0.8,-0.5,0.94339811320566,1.32985109544769,1.56524758424985,57.9946167919165,983,43.6,0.05,0.3,0.03,0.52,755797,4701310,338,361,1095
2016-01-02,2016,"IT0863A",30.0869565217391,1,"inverno",1205602,7.6,5,10,10.9,0.1,94.8,-1.2,2,2.33238075793812,1.86496511679864,0.94339811320566,149.036243467926,976.1,8.7,0.04,0.48,0.04,0.71,755797,4701310,338,361,1096
2016-01-03,2016,"IT0863A",26.8260869565217,1,"inverno",1205602,7.3,2.8,10.1,8,10.9,94.1,1.1,-0.4,1.17046999107196,2.14844808950996,2.33238075793812,289.9831065219,966.2,56,0.7,0.7,0.03,0.96,755797,4701310,338,361,1097
2016-01-04,2016,"IT0863A",37.8260869565217,1,"inverno",1205602,7.4,2.9,10.8,12.5,8,97.4,0.2,1.1,1.11803398874989,1.33482288723056,1.17046999107196,190.304846468766,959.5,14.3,0.06,0.44,0.03,0.46,755797,4701310,338,361,1098
2016-01-05,2016,"IT0863A",38.0869565217391,1,"inverno",1205602,7.6,6.1,9.6,4.1,12.5,98.4,-0.7,0.4,0.806225774829855,3.21613984447458,1.11803398874989,119.744881296942,959,14.6,0.03,0.13,0.02,0.19,755797,4701310,338,361,1099
2016-01-06,2016,"IT0863A",30.1304347826087,1,"inverno",1205602,6.8,4.8,8.8,11,4.1,95.1,1,0.4,1.0770329614269,1.88668805901985,0.806225774829855,248.198590513648,959.2,46.5,0.03,0.83,0.03,0.96,755797,4701310,338,361,1100
2016-01-07,2016,"IT0863A",40.0434782608696,1,"inverno",1205602,6.4,1.9,9.5,0.2,11,93.4,-0.6,0.6,0.848528137423857,3.02791068052843,1.0770329614269,135,963.7,63.8,0.03,0.3,0.03,0.47,755797,4701310,338,361,1101
2016-01-08,2016,"IT0863A",31.7826086956522,1,"inverno",1205602,10.3,7.1,13.5,0.8,0.2,95.5,-0.9,2,2.19317121994613,2.01180892727362,0.848528137423857,155.772254682046,967.8,37.7,0.15,0.44,0.08,0.58,755797,4701310,338,361,1102
2016-01-09,2016,"IT0863A",23.5217391304348,1,"inverno",1205602,11.8,10.7,13.6,2.4,0.8,95.8,-0.7,3.3,3.3734255586866,5.05830607569853,2.19317121994613,168.023867555797,968.4,51.7,0.55,0.77,0.37,0.89,755797,4701310,338,361,1103
2016-01-10,2016,"IT0863A",16.695652173913,1,"inverno",1205602,11.9,10.8,13.7,7.8,2.4,93.9,1.6,2.9,3.31209903233584,1.23929822083973,3.3734255586866,208.886581766911,966.9,60.3,0.45,0.88,0.45,1.02,755797,4701310,338,361,1104
2016-01-11,2016,"IT0863A",16.3913043478261,1,"inverno",1205602,11.8,9.7,14,6.5,7.8,91.4,2,4.1,4.56179789118282,7.53575377675788,3.31209903233584,206.003345844511,965.3,49.7,0.78,1.06,0.53,1.17,755797,4701310,338,361,1105
2016-01-12,2016,"IT0863A",39.7826086956522,1,"inverno",1205602,8.7,5.4,11.3,0.7,6.5,82,2.3,1.6,2.80178514522438,2.37081020564442,4.56179789118282,235.175510843043,967.2,61.8,0.58,1.46,0.16,1.46,755797,4701310,338,361,1106
2016-01-13,2016,"IT0863A",43.3913043478261,1,"inverno",1205602,6.5,4.3,10.6,1,0.7,84.3,1.8,0.1,1.80277563773199,1.74000878860846,2.80178514522438,266.820169880136,973.7,74.6,0.15,0.88,0.04,1.38,755797,4701310,338,361,1107
2016-01-14,2016,"IT0863A",33.7826086956522,1,"inverno",1205602,5.5,0.5,9.1,15.3,1,93.3,-0.2,1.9,1.91049731745428,2.33673401505923,1.80277563773199,173.990994042505,974.8,24.7,0.02,0.56,0.01,0.98,755797,4701310,338,361,1108
2016-01-15,2016,"IT0863A",38.3913043478261,1,"inverno",1205602,7.7,3.4,9.6,5.9,15.3,88.1,1.1,-0.5,1.20830459735946,2.51133986446715,1.91049731745428,294.443954780417,966.7,56,0.76,0.64,0.05,0.91,755797,4701310,338,361,1109
2016-01-16,2016,"IT0863A",14.6521739130435,1,"inverno",1205602,3.4,1.4,6.7,0,5.9,64.1,-1.4,-4,4.23792402008342,3.71930504859631,1.20830459735946,19.2900462191888,966.2,73.4,0.04,1.3,0.04,1.54,755797,4701310,338,361,1110
