"data","variable","value"
2020-01-11,"IT1841A",76
2020-01-12,"IT1841A",57
2020-01-13,"IT1841A",72
2020-01-14,"IT1841A",58
2020-01-15,"IT1841A",64
2020-01-16,"IT1841A",51
2020-01-17,"IT1841A",62
2020-01-18,"IT1841A",19
2020-01-19,"IT1841A",37
2020-01-20,"IT1841A",19
2020-01-21,"IT1841A",37
2020-01-22,"IT1841A",62
2020-01-23,"IT1841A",68
2020-01-24,"IT1841A",40
2020-01-25,"IT1841A",35
2020-01-26,"IT1841A",33
2020-01-27,"IT1841A",40
2020-01-28,"IT1841A",21
2020-01-29,"IT1841A",46
2020-01-30,"IT1841A",37
2020-01-31,"IT1841A",35
2020-02-01,"IT1841A",42
2020-02-02,"IT1841A",17
2020-02-03,"IT1841A",31
2020-02-04,"IT1841A",29
2020-02-05,"IT1841A",13
2020-02-06,"IT1841A",29
2020-02-07,"IT1841A",41
2020-02-08,"IT1841A",52
2020-02-09,"IT1841A",24
2020-02-10,"IT1841A",21
2020-02-11,"IT1841A",40
2020-02-12,"IT1841A",33
2020-02-13,"IT1841A",28
2020-02-14,"IT1841A",28
2020-02-15,"IT1841A",33
2020-02-16,"IT1841A",37
2020-02-17,"IT1841A",33
2020-02-18,"IT1841A",40
2020-02-19,"IT1841A",34
2020-02-20,"IT1841A",27
2020-02-21,"IT1841A",30
2020-02-22,"IT1841A",33
2020-02-23,"IT1841A",33
2020-02-24,"IT1841A",24
2020-02-25,"IT1841A",13
2020-02-26,"IT1841A",15
2020-02-27,"IT1841A",14
2020-02-28,"IT1841A",25
2020-02-29,"IT1841A",25
2020-03-01,"IT1841A",23
2020-03-02,"IT1841A",19
2020-03-03,"IT1841A",26
2020-03-04,"IT1841A",25
2020-03-05,"IT1841A",17
2020-03-06,"IT1841A",27
2020-03-07,"IT1841A",22
2020-03-08,"IT1841A",15
2020-03-09,"IT1841A",22
2020-03-10,"IT1841A",31
2020-03-11,"IT1841A",34
2020-03-12,"IT1841A",23
2020-03-13,"IT1841A",24
2020-03-14,"IT1841A",26
2020-03-15,"IT1841A",28
2020-03-16,"IT1841A",34
2020-03-17,"IT1841A",39
2020-03-18,"IT1841A",42
2020-03-19,"IT1841A",38
2020-03-20,"IT1841A",34
2020-03-21,"IT1841A",36
2020-03-22,"IT1841A",30
2020-03-23,"IT1841A",20
2020-03-24,"IT1841A",16
2020-03-25,"IT1841A",18
2020-03-26,"IT1841A",9
2020-03-27,"IT1841A",14
2020-03-28,"IT1841A",22
2020-03-29,"IT1841A",59
2020-03-30,"IT1841A",63
2020-03-31,"IT1841A",18
2020-04-01,"IT1841A",18
2020-04-02,"IT1841A",26
2020-04-03,"IT1841A",30
2020-04-04,"IT1841A",30
2020-04-05,"IT1841A",26
2020-04-06,"IT1841A",33
2020-04-07,"IT1841A",31
2020-04-08,"IT1841A",30
2020-04-09,"IT1841A",32
2020-04-10,"IT1841A",24
2020-04-11,"IT1841A",29
2020-04-12,"IT1841A",25
2020-04-13,"IT1841A",22
2020-04-14,"IT1841A",18
2020-04-15,"IT1841A",13
2020-04-16,"IT1841A",20
2020-04-17,"IT1841A",21
2020-04-18,"IT1841A",16
2020-04-19,"IT1841A",20
2020-04-20,"IT1841A",12
2020-04-21,"IT1841A",13
2020-04-22,"IT1841A",11
2020-04-23,"IT1841A",16
2020-04-24,"IT1841A",22
2020-04-25,"IT1841A",18
2020-04-26,"IT1841A",10
2020-04-27,"IT1841A",12
2020-04-28,"IT1841A",16
2020-04-29,"IT1841A",20
2020-04-30,"IT1841A",14
2020-05-01,"IT1841A",15
2020-05-02,"IT1841A",19
2020-05-03,"IT1841A",14
2020-05-04,"IT1841A",15
2020-05-05,"IT1841A",20
2020-05-06,"IT1841A",18
2020-05-07,"IT1841A",18
2020-05-08,"IT1841A",16
2020-05-09,"IT1841A",30
2020-05-10,"IT1841A",17
2020-05-11,"IT1841A",18
2020-05-12,"IT1841A",20
2020-05-13,"IT1841A",28
2020-05-14,"IT1841A",49
2020-05-15,"IT1841A",26
2020-05-16,"IT1841A",26
2020-05-17,"IT1841A",47
2020-05-18,"IT1841A",-999
2020-05-19,"IT1841A",-999
2020-05-20,"IT1841A",15
2020-05-21,"IT1841A",19
2020-05-22,"IT1841A",24
2020-05-23,"IT1841A",21
2020-05-24,"IT1841A",15
2020-05-25,"IT1841A",19
2020-05-26,"IT1841A",17
2020-05-27,"IT1841A",18
2020-05-28,"IT1841A",19
2020-05-29,"IT1841A",13
2020-05-30,"IT1841A",7
2020-05-31,"IT1841A",6
2020-06-01,"IT1841A",14
2020-06-02,"IT1841A",11
2020-06-03,"IT1841A",12
2020-06-04,"IT1841A",10
2020-06-05,"IT1841A",17
2020-06-06,"IT1841A",20
2020-06-07,"IT1841A",13
2020-06-08,"IT1841A",22
2020-06-09,"IT1841A",21
2020-06-10,"IT1841A",17
2020-06-11,"IT1841A",14
2020-06-12,"IT1841A",14
2020-06-13,"IT1841A",16
2020-06-14,"IT1841A",17
2020-06-15,"IT1841A",19
2020-06-16,"IT1841A",17
2020-06-17,"IT1841A",23
2020-06-18,"IT1841A",18
2020-06-19,"IT1841A",17
2020-06-20,"IT1841A",17
2020-06-21,"IT1841A",12
2020-06-22,"IT1841A",11
2020-06-23,"IT1841A",12
2020-06-24,"IT1841A",18
2020-06-25,"IT1841A",21
2020-06-26,"IT1841A",18
2020-06-27,"IT1841A",21
2020-06-28,"IT1841A",21
2020-06-29,"IT1841A",19
2020-06-30,"IT1841A",19
2020-01-01,"IT1837A",90
2020-01-02,"IT1837A",75
2020-01-03,"IT1837A",70
2020-01-04,"IT1837A",63
2020-01-05,"IT1837A",34
2020-01-06,"IT1837A",17
2020-01-07,"IT1837A",45
2020-01-08,"IT1837A",64
2020-01-09,"IT1837A",68
2020-01-10,"IT1837A",54
2020-01-11,"IT1837A",64
2020-01-12,"IT1837A",52
2020-01-13,"IT1837A",58
2020-01-14,"IT1837A",55
2020-01-15,"IT1837A",59
2020-01-16,"IT1837A",62
2020-01-17,"IT1837A",51
2020-01-18,"IT1837A",34
2020-01-19,"IT1837A",26
2020-01-20,"IT1837A",18
2020-01-21,"IT1837A",25
2020-01-22,"IT1837A",-999
2020-01-23,"IT1837A",-999
2020-01-24,"IT1837A",63
2020-01-25,"IT1837A",50
2020-01-26,"IT1837A",38
2020-01-27,"IT1837A",44
2020-01-28,"IT1837A",34
2020-01-29,"IT1837A",43
2020-01-30,"IT1837A",41
2020-01-31,"IT1837A",51
2020-02-01,"IT1837A",51
2020-02-02,"IT1837A",32
2020-02-03,"IT1837A",39
2020-02-04,"IT1837A",34
2020-02-05,"IT1837A",12
2020-02-06,"IT1837A",21
2020-02-07,"IT1837A",34
2020-02-08,"IT1837A",52
2020-02-09,"IT1837A",39
2020-02-10,"IT1837A",34
2020-02-11,"IT1837A",48
2020-02-12,"IT1837A",45
2020-02-13,"IT1837A",38
2020-02-14,"IT1837A",23
2020-02-15,"IT1837A",34
2020-02-16,"IT1837A",40
2020-02-17,"IT1837A",44
2020-02-18,"IT1837A",37
2020-02-19,"IT1837A",34
2020-02-20,"IT1837A",24
2020-02-21,"IT1837A",36
2020-02-22,"IT1837A",36
2020-02-23,"IT1837A",34
2020-02-24,"IT1837A",27
2020-02-25,"IT1837A",21
2020-02-26,"IT1837A",20
2020-02-27,"IT1837A",16
2020-02-28,"IT1837A",24
2020-02-29,"IT1837A",32
2020-03-01,"IT1837A",33
2020-03-02,"IT1837A",32
2020-03-03,"IT1837A",39
2020-03-04,"IT1837A",19
2020-03-05,"IT1837A",18
2020-03-06,"IT1837A",32
2020-03-07,"IT1837A",21
2020-03-08,"IT1837A",11
2020-03-09,"IT1837A",21
2020-03-10,"IT1837A",28
2020-03-11,"IT1837A",31
2020-03-12,"IT1837A",25
2020-03-13,"IT1837A",35
2020-03-14,"IT1837A",24
2020-03-15,"IT1837A",16
2020-03-16,"IT1837A",24
2020-03-17,"IT1837A",33
2020-03-18,"IT1837A",37
2020-03-19,"IT1837A",38
2020-03-20,"IT1837A",32
2020-03-21,"IT1837A",33
2020-03-22,"IT1837A",31
2020-03-23,"IT1837A",17
2020-03-24,"IT1837A",11
2020-03-25,"IT1837A",9
2020-03-26,"IT1837A",7
2020-03-27,"IT1837A",10
2020-03-28,"IT1837A",28
2020-03-29,"IT1837A",70
2020-03-30,"IT1837A",74
2020-03-31,"IT1837A",19
2020-04-01,"IT1837A",12
2020-04-02,"IT1837A",18
2020-04-03,"IT1837A",23
2020-04-04,"IT1837A",19
2020-04-05,"IT1837A",21
2020-04-06,"IT1837A",28
2020-04-07,"IT1837A",34
2020-04-08,"IT1837A",36
2020-04-09,"IT1837A",33
2020-04-10,"IT1837A",30
2020-04-11,"IT1837A",28
2020-04-12,"IT1837A",26
2020-04-13,"IT1837A",21
2020-04-14,"IT1837A",19
2020-04-15,"IT1837A",15
2020-04-16,"IT1837A",19
2020-04-17,"IT1837A",21
2020-04-18,"IT1837A",14
2020-04-19,"IT1837A",20
2020-04-20,"IT1837A",12
2020-04-21,"IT1837A",15
2020-04-22,"IT1837A",11
2020-04-23,"IT1837A",16
2020-04-24,"IT1837A",22
2020-04-25,"IT1837A",17
2020-04-26,"IT1837A",9
2020-04-27,"IT1837A",14
2020-04-28,"IT1837A",20
2020-04-29,"IT1837A",19
2020-04-30,"IT1837A",13
2020-05-01,"IT1837A",12
2020-05-02,"IT1837A",16
2020-05-03,"IT1837A",11
2020-05-04,"IT1837A",12
2020-05-05,"IT1837A",17
2020-05-06,"IT1837A",18
2020-05-07,"IT1837A",13
2020-05-08,"IT1837A",14
2020-05-09,"IT1837A",14
2020-05-10,"IT1837A",14
2020-05-11,"IT1837A",12
2020-05-12,"IT1837A",17
2020-05-13,"IT1837A",30
2020-05-14,"IT1837A",43
2020-05-15,"IT1837A",18
2020-05-16,"IT1837A",21
2020-05-17,"IT1837A",34
2020-05-18,"IT1837A",30
2020-05-19,"IT1837A",16
2020-05-20,"IT1837A",12
2020-05-21,"IT1837A",16
2020-05-22,"IT1837A",17
2020-05-23,"IT1837A",19
2020-05-24,"IT1837A",17
2020-05-25,"IT1837A",14
2020-05-26,"IT1837A",13
2020-05-27,"IT1837A",11
2020-05-28,"IT1837A",10
2020-05-29,"IT1837A",13
2020-05-30,"IT1837A",10
2020-05-31,"IT1837A",9
2020-06-01,"IT1837A",13
2020-06-02,"IT1837A",9
2020-06-03,"IT1837A",11
2020-06-04,"IT1837A",13
2020-06-05,"IT1837A",16
2020-06-06,"IT1837A",13
2020-06-07,"IT1837A",13
2020-06-08,"IT1837A",16
2020-06-09,"IT1837A",16
2020-06-10,"IT1837A",13
2020-06-11,"IT1837A",15
2020-06-12,"IT1837A",-999
2020-06-13,"IT1837A",21
2020-06-14,"IT1837A",21
2020-06-15,"IT1837A",19
2020-06-16,"IT1837A",14
2020-06-17,"IT1837A",23
2020-06-18,"IT1837A",25
2020-06-19,"IT1837A",17
2020-06-20,"IT1837A",17
2020-06-21,"IT1837A",12
2020-06-22,"IT1837A",11
2020-06-23,"IT1837A",15
2020-06-24,"IT1837A",21
2020-06-25,"IT1837A",23
2020-06-26,"IT1837A",21
2020-06-27,"IT1837A",23
2020-06-28,"IT1837A",19
2020-06-29,"IT1837A",17
2020-06-30,"IT1837A",19
2020-01-01,"IT1835A",90
2020-01-02,"IT1835A",68
2020-01-03,"IT1835A",62
2020-01-04,"IT1835A",55
2020-01-05,"IT1835A",31
2020-01-06,"IT1835A",12
2020-01-07,"IT1835A",44
2020-01-08,"IT1835A",64
2020-01-09,"IT1835A",72
2020-01-10,"IT1835A",60
2020-01-11,"IT1835A",62
2020-01-12,"IT1835A",50
2020-01-13,"IT1835A",54
2020-01-14,"IT1835A",53
2020-01-15,"IT1835A",61
2020-01-16,"IT1835A",69
2020-01-17,"IT1835A",62
2020-01-18,"IT1835A",52
2020-01-19,"IT1835A",26
2020-01-20,"IT1835A",16
2020-01-21,"IT1835A",25
2020-01-22,"IT1835A",45
2020-01-23,"IT1835A",58
2020-01-24,"IT1835A",58
2020-01-25,"IT1835A",35
2020-01-26,"IT1835A",35
2020-01-27,"IT1835A",47
2020-01-28,"IT1835A",33
2020-01-29,"IT1835A",37
2020-01-30,"IT1835A",38
2020-01-31,"IT1835A",48
2020-02-01,"IT1835A",62
2020-02-02,"IT1835A",33
2020-02-03,"IT1835A",32
2020-02-04,"IT1835A",29
2020-02-05,"IT1835A",5
2020-02-06,"IT1835A",13
2020-02-07,"IT1835A",27
2020-02-08,"IT1835A",43
2020-02-09,"IT1835A",39
2020-02-10,"IT1835A",43
2020-02-11,"IT1835A",72
2020-02-12,"IT1835A",46
2020-02-13,"IT1835A",35
2020-02-14,"IT1835A",14
2020-02-15,"IT1835A",25
2020-02-16,"IT1835A",35
2020-02-17,"IT1835A",37
2020-02-18,"IT1835A",36
2020-02-19,"IT1835A",37
2020-02-20,"IT1835A",18
2020-02-21,"IT1835A",32
2020-02-22,"IT1835A",40
2020-02-23,"IT1835A",40
2020-02-24,"IT1835A",35
2020-02-25,"IT1835A",29
2020-02-26,"IT1835A",23
2020-02-27,"IT1835A",18
2020-02-28,"IT1835A",16
2020-02-29,"IT1835A",21
2020-03-01,"IT1835A",39
2020-03-02,"IT1835A",36
2020-03-03,"IT1835A",27
2020-03-04,"IT1835A",15
2020-03-05,"IT1835A",12
2020-03-06,"IT1835A",26
2020-03-07,"IT1835A",16
2020-03-08,"IT1835A",9
2020-03-09,"IT1835A",15
2020-03-10,"IT1835A",23
2020-03-11,"IT1835A",33
2020-03-12,"IT1835A",29
2020-03-13,"IT1835A",36
2020-03-14,"IT1835A",33
2020-03-15,"IT1835A",14
2020-03-16,"IT1835A",19
2020-03-17,"IT1835A",28
2020-03-18,"IT1835A",34
2020-03-19,"IT1835A",33
2020-03-20,"IT1835A",33
2020-03-21,"IT1835A",34
2020-03-22,"IT1835A",37
2020-03-23,"IT1835A",19
2020-03-24,"IT1835A",11
2020-03-25,"IT1835A",7
2020-03-26,"IT1835A",8
2020-03-27,"IT1835A",13
2020-03-28,"IT1835A",26
2020-03-29,"IT1835A",68
2020-03-30,"IT1835A",60
2020-03-31,"IT1835A",15
2020-04-01,"IT1835A",11
2020-04-02,"IT1835A",16
2020-04-03,"IT1835A",24
2020-04-04,"IT1835A",18
2020-04-05,"IT1835A",18
2020-04-06,"IT1835A",24
2020-04-07,"IT1835A",30
2020-04-08,"IT1835A",36
2020-04-09,"IT1835A",34
2020-04-10,"IT1835A",30
2020-04-11,"IT1835A",30
2020-04-12,"IT1835A",28
2020-04-13,"IT1835A",22
2020-04-14,"IT1835A",18
2020-04-15,"IT1835A",13
2020-04-16,"IT1835A",19
2020-04-17,"IT1835A",22
2020-04-18,"IT1835A",19
2020-04-19,"IT1835A",31
2020-04-20,"IT1835A",24
2020-04-21,"IT1835A",11
2020-04-22,"IT1835A",10
2020-04-23,"IT1835A",10
2020-04-24,"IT1835A",19
2020-04-25,"IT1835A",17
2020-04-26,"IT1835A",8
2020-04-27,"IT1835A",16
2020-04-28,"IT1835A",22
2020-04-29,"IT1835A",23
2020-04-30,"IT1835A",14
2020-05-01,"IT1835A",20
2020-05-02,"IT1835A",26
2020-05-03,"IT1835A",10
2020-05-04,"IT1835A",11
2020-05-05,"IT1835A",15
2020-05-06,"IT1835A",21
2020-05-07,"IT1835A",12
2020-05-08,"IT1835A",14
2020-05-09,"IT1835A",15
2020-05-10,"IT1835A",15
2020-05-11,"IT1835A",22
2020-05-12,"IT1835A",17
2020-05-13,"IT1835A",41
2020-05-14,"IT1835A",60
2020-05-15,"IT1835A",24
2020-05-16,"IT1835A",22
2020-05-17,"IT1835A",58
2020-05-18,"IT1835A",38
2020-05-19,"IT1835A",31
2020-05-20,"IT1835A",14
2020-05-21,"IT1835A",13
2020-05-22,"IT1835A",20
2020-05-23,"IT1835A",16
2020-05-24,"IT1835A",20
2020-05-25,"IT1835A",14
2020-05-26,"IT1835A",12
2020-05-27,"IT1835A",11
2020-05-28,"IT1835A",14
2020-05-29,"IT1835A",17
2020-05-30,"IT1835A",10
2020-05-31,"IT1835A",11
2020-06-01,"IT1835A",14
2020-06-02,"IT1835A",13
2020-06-03,"IT1835A",13
2020-06-04,"IT1835A",13
2020-06-05,"IT1835A",33
2020-06-06,"IT1835A",29
2020-06-07,"IT1835A",17
2020-06-08,"IT1835A",25
2020-06-09,"IT1835A",18
2020-06-10,"IT1835A",26
2020-06-11,"IT1835A",14
2020-06-12,"IT1835A",12
2020-06-13,"IT1835A",26
2020-06-14,"IT1835A",31
2020-06-15,"IT1835A",25
2020-06-16,"IT1835A",18
2020-06-17,"IT1835A",28
2020-06-18,"IT1835A",31
2020-06-19,"IT1835A",18
2020-06-20,"IT1835A",8
2020-06-21,"IT1835A",11
2020-06-22,"IT1835A",7
2020-06-23,"IT1835A",11
2020-06-24,"IT1835A",16
2020-06-25,"IT1835A",22
2020-06-26,"IT1835A",15
2020-06-27,"IT1835A",17
2020-06-28,"IT1835A",19
2020-06-29,"IT1835A",21
2020-06-30,"IT1835A",24
2020-01-01,"IT1836A",75
2020-01-02,"IT1836A",59
2020-01-03,"IT1836A",57
2020-01-04,"IT1836A",52
2020-01-05,"IT1836A",31
2020-01-06,"IT1836A",10
2020-01-07,"IT1836A",35
2020-01-08,"IT1836A",56
2020-01-09,"IT1836A",59
2020-01-10,"IT1836A",55
2020-01-11,"IT1836A",55
2020-01-12,"IT1836A",42
2020-01-13,"IT1836A",47
2020-01-14,"IT1836A",50
2020-01-15,"IT1836A",53
2020-01-16,"IT1836A",59
2020-01-17,"IT1836A",52
2020-01-18,"IT1836A",29
2020-01-19,"IT1836A",19
2020-01-20,"IT1836A",13
2020-01-21,"IT1836A",25
2020-01-22,"IT1836A",47
2020-01-23,"IT1836A",52
2020-01-24,"IT1836A",52
2020-01-25,"IT1836A",40
2020-01-26,"IT1836A",32
2020-01-27,"IT1836A",39
2020-01-28,"IT1836A",25
2020-01-29,"IT1836A",37
2020-01-30,"IT1836A",34
2020-01-31,"IT1836A",42
2020-02-01,"IT1836A",59
2020-02-02,"IT1836A",36
2020-02-03,"IT1836A",29
2020-02-04,"IT1836A",23
2020-02-05,"IT1836A",5
2020-02-06,"IT1836A",13
2020-02-07,"IT1836A",27
2020-02-08,"IT1836A",48
2020-02-09,"IT1836A",34
2020-02-10,"IT1836A",26
2020-02-11,"IT1836A",44
2020-02-12,"IT1836A",35
2020-02-13,"IT1836A",29
2020-02-14,"IT1836A",16
2020-02-15,"IT1836A",26
2020-02-16,"IT1836A",36
2020-02-17,"IT1836A",36
2020-02-18,"IT1836A",30
2020-02-19,"IT1836A",32
2020-02-20,"IT1836A",21
2020-02-21,"IT1836A",29
2020-02-22,"IT1836A",34
2020-02-23,"IT1836A",37
2020-02-24,"IT1836A",35
2020-02-25,"IT1836A",14
2020-02-26,"IT1836A",14
2020-02-27,"IT1836A",11
2020-02-28,"IT1836A",16
2020-02-29,"IT1836A",20
2020-03-01,"IT1836A",31
2020-03-02,"IT1836A",24
2020-03-03,"IT1836A",29
2020-03-04,"IT1836A",14
2020-03-05,"IT1836A",11
2020-03-06,"IT1836A",26
2020-03-07,"IT1836A",18
2020-03-08,"IT1836A",9
2020-03-09,"IT1836A",18
2020-03-10,"IT1836A",22
2020-03-11,"IT1836A",32
2020-03-12,"IT1836A",23
2020-03-13,"IT1836A",30
2020-03-14,"IT1836A",23
2020-03-15,"IT1836A",13
2020-03-16,"IT1836A",22
2020-03-17,"IT1836A",31
2020-03-18,"IT1836A",34
2020-03-19,"IT1836A",33
2020-03-20,"IT1836A",27
2020-03-21,"IT1836A",29
2020-03-22,"IT1836A",32
2020-03-23,"IT1836A",15
2020-03-24,"IT1836A",10
2020-03-25,"IT1836A",7
2020-03-26,"IT1836A",3
2020-03-27,"IT1836A",6
2020-03-28,"IT1836A",28
2020-03-29,"IT1836A",67
2020-03-30,"IT1836A",60
2020-03-31,"IT1836A",16
2020-04-01,"IT1836A",11
2020-04-02,"IT1836A",16
2020-04-03,"IT1836A",22
2020-04-04,"IT1836A",17
2020-04-05,"IT1836A",19
2020-04-06,"IT1836A",24
2020-04-07,"IT1836A",30
2020-04-08,"IT1836A",35
2020-04-09,"IT1836A",31
2020-04-10,"IT1836A",31
2020-04-11,"IT1836A",27
2020-04-12,"IT1836A",23
2020-04-13,"IT1836A",18
2020-04-14,"IT1836A",15
2020-04-15,"IT1836A",12
2020-04-16,"IT1836A",16
2020-04-17,"IT1836A",16
2020-04-18,"IT1836A",17
2020-04-19,"IT1836A",21
2020-04-20,"IT1836A",13
2020-04-21,"IT1836A",8
2020-04-22,"IT1836A",6
2020-04-23,"IT1836A",10
2020-04-24,"IT1836A",19
2020-04-25,"IT1836A",16
2020-04-26,"IT1836A",8
2020-04-27,"IT1836A",11
2020-04-28,"IT1836A",19
2020-04-29,"IT1836A",16
2020-04-30,"IT1836A",13
2020-05-01,"IT1836A",13
2020-05-02,"IT1836A",16
2020-05-03,"IT1836A",12
2020-05-04,"IT1836A",10
2020-05-05,"IT1836A",14
2020-05-06,"IT1836A",15
2020-05-07,"IT1836A",11
2020-05-08,"IT1836A",12
2020-05-09,"IT1836A",14
2020-05-10,"IT1836A",12
2020-05-11,"IT1836A",12
2020-05-12,"IT1836A",25
2020-05-13,"IT1836A",31
2020-05-14,"IT1836A",54
2020-05-15,"IT1836A",23
2020-05-16,"IT1836A",21
2020-05-17,"IT1836A",45
2020-05-18,"IT1836A",33
2020-05-19,"IT1836A",20
2020-05-20,"IT1836A",12
2020-05-21,"IT1836A",15
2020-05-22,"IT1836A",18
2020-05-23,"IT1836A",20
2020-05-24,"IT1836A",18
2020-05-25,"IT1836A",15
2020-05-26,"IT1836A",13
2020-05-27,"IT1836A",8
2020-05-28,"IT1836A",9
2020-05-29,"IT1836A",12
2020-05-30,"IT1836A",12
2020-05-31,"IT1836A",8
2020-06-01,"IT1836A",13
2020-06-02,"IT1836A",9
2020-06-03,"IT1836A",10
2020-06-04,"IT1836A",9
2020-06-05,"IT1836A",16
2020-06-06,"IT1836A",14
2020-06-07,"IT1836A",13
2020-06-08,"IT1836A",18
2020-06-09,"IT1836A",17
2020-06-10,"IT1836A",15
2020-06-11,"IT1836A",11
2020-06-12,"IT1836A",13
2020-06-13,"IT1836A",17
2020-06-14,"IT1836A",17
2020-06-15,"IT1836A",17
2020-06-16,"IT1836A",12
2020-06-17,"IT1836A",20
2020-06-18,"IT1836A",18
2020-06-19,"IT1836A",15
2020-06-20,"IT1836A",12
2020-06-21,"IT1836A",8
2020-06-22,"IT1836A",7
2020-06-23,"IT1836A",11
2020-06-24,"IT1836A",15
2020-06-25,"IT1836A",17
2020-06-26,"IT1836A",15
2020-06-27,"IT1836A",15
2020-06-28,"IT1836A",14
2020-06-29,"IT1836A",18
2020-06-30,"IT1836A",17
2020-01-01,"IT1834A",102
2020-01-02,"IT1834A",85
2020-01-03,"IT1834A",79
2020-01-04,"IT1834A",75
2020-01-05,"IT1834A",43
2020-01-06,"IT1834A",20
2020-01-07,"IT1834A",65
2020-01-08,"IT1834A",76
2020-01-09,"IT1834A",89
2020-01-10,"IT1834A",81
2020-01-11,"IT1834A",77
2020-01-12,"IT1834A",68
2020-01-13,"IT1834A",71
2020-01-14,"IT1834A",67
2020-01-15,"IT1834A",74
2020-01-16,"IT1834A",82
2020-01-17,"IT1834A",70
2020-01-18,"IT1834A",50
2020-01-19,"IT1834A",41
2020-01-20,"IT1834A",32
2020-01-21,"IT1834A",38
2020-01-22,"IT1834A",60
2020-01-23,"IT1834A",73
2020-01-24,"IT1834A",70
2020-01-25,"IT1834A",44
2020-01-26,"IT1834A",46
2020-01-27,"IT1834A",54
2020-01-28,"IT1834A",29
2020-01-29,"IT1834A",52
2020-01-30,"IT1834A",50
2020-01-31,"IT1834A",55
2020-02-01,"IT1834A",67
2020-02-02,"IT1834A",38
2020-02-03,"IT1834A",40
2020-02-04,"IT1834A",34
2020-02-05,"IT1834A",8
2020-02-06,"IT1834A",16
2020-02-07,"IT1834A",36
2020-02-08,"IT1834A",55
2020-02-09,"IT1834A",42
2020-02-10,"IT1834A",42
2020-02-11,"IT1834A",57
2020-02-12,"IT1834A",57
2020-02-13,"IT1834A",40
2020-02-14,"IT1834A",20
2020-02-15,"IT1834A",36
2020-02-16,"IT1834A",45
2020-02-17,"IT1834A",43
2020-02-18,"IT1834A",40
2020-02-19,"IT1834A",44
2020-02-20,"IT1834A",30
2020-02-21,"IT1834A",45
2020-02-22,"IT1834A",46
2020-02-23,"IT1834A",44
2020-02-24,"IT1834A",36
2020-02-25,"IT1834A",32
2020-02-26,"IT1834A",26
2020-02-27,"IT1834A",22
2020-02-28,"IT1834A",25
2020-02-29,"IT1834A",27
2020-03-01,"IT1834A",35
2020-03-02,"IT1834A",27
2020-03-03,"IT1834A",35
2020-03-04,"IT1834A",27
2020-03-05,"IT1834A",20
2020-03-06,"IT1834A",32
2020-03-07,"IT1834A",27
2020-03-08,"IT1834A",17
2020-03-09,"IT1834A",24
2020-03-10,"IT1834A",30
2020-03-11,"IT1834A",40
2020-03-12,"IT1834A",29
2020-03-13,"IT1834A",36
2020-03-14,"IT1834A",32
2020-03-15,"IT1834A",17
2020-03-16,"IT1834A",26
2020-03-17,"IT1834A",34
2020-03-18,"IT1834A",39
2020-03-19,"IT1834A",40
2020-03-20,"IT1834A",39
2020-03-21,"IT1834A",42
2020-03-22,"IT1834A",42
2020-03-23,"IT1834A",19
2020-03-24,"IT1834A",11
2020-03-25,"IT1834A",8
2020-03-26,"IT1834A",10
2020-03-27,"IT1834A",15
2020-03-28,"IT1834A",27
2020-03-29,"IT1834A",66
2020-03-30,"IT1834A",60
2020-03-31,"IT1834A",20
2020-04-01,"IT1834A",11
2020-04-02,"IT1834A",19
2020-04-03,"IT1834A",26
2020-04-04,"IT1834A",21
2020-04-05,"IT1834A",19
2020-04-06,"IT1834A",27
2020-04-07,"IT1834A",33
2020-04-08,"IT1834A",40
2020-04-09,"IT1834A",36
2020-04-10,"IT1834A",34
2020-04-11,"IT1834A",31
2020-04-12,"IT1834A",29
2020-04-13,"IT1834A",25
2020-04-14,"IT1834A",22
2020-04-15,"IT1834A",15
2020-04-16,"IT1834A",20
2020-04-17,"IT1834A",24
2020-04-18,"IT1834A",21
2020-04-19,"IT1834A",30
2020-04-20,"IT1834A",21
2020-04-21,"IT1834A",18
2020-04-22,"IT1834A",12
2020-04-23,"IT1834A",16
2020-04-24,"IT1834A",21
2020-04-25,"IT1834A",18
2020-04-26,"IT1834A",9
2020-04-27,"IT1834A",17
2020-04-28,"IT1834A",21
2020-04-29,"IT1834A",20
2020-04-30,"IT1834A",16
2020-05-01,"IT1834A",16
2020-05-02,"IT1834A",27
2020-05-03,"IT1834A",12
2020-05-04,"IT1834A",13
2020-05-05,"IT1834A",19
2020-05-06,"IT1834A",23
2020-05-07,"IT1834A",15
2020-05-08,"IT1834A",19
2020-05-09,"IT1834A",19
2020-05-10,"IT1834A",19
2020-05-11,"IT1834A",24
2020-05-12,"IT1834A",20
2020-05-13,"IT1834A",35
2020-05-14,"IT1834A",59
2020-05-15,"IT1834A",26
2020-05-16,"IT1834A",26
2020-05-17,"IT1834A",58
2020-05-18,"IT1834A",40
2020-05-19,"IT1834A",32
2020-05-20,"IT1834A",17
2020-05-21,"IT1834A",18
2020-05-22,"IT1834A",22
2020-05-23,"IT1834A",20
2020-05-24,"IT1834A",23
2020-05-25,"IT1834A",19
2020-05-26,"IT1834A",16
2020-05-27,"IT1834A",11
2020-05-28,"IT1834A",18
2020-05-29,"IT1834A",28
2020-05-30,"IT1834A",13
2020-05-31,"IT1834A",14
2020-06-01,"IT1834A",17
2020-06-02,"IT1834A",16
2020-06-03,"IT1834A",17
2020-06-04,"IT1834A",15
