"data","variable","value"
2020-04-03,"IT0828A",-7.29166666666667
2020-04-04,"IT0828A",-16.5
2020-04-05,"IT0828A",-23.875
2020-04-06,"IT0828A",-6.625
2020-04-07,"IT0828A",-4.33333333333333
2020-04-08,"IT0828A",-658.75
2020-04-09,"IT0828A",-6.04166666666667
2020-04-10,"IT0828A",-0.458333333333333
2020-04-11,"IT0828A",-6.79166666666667
2020-04-12,"IT0828A",-22.5833333333333
2020-04-13,"IT0828A",-27.625
2020-04-14,"IT0828A",8.29166666666667
2020-04-15,"IT0828A",-18.3333333333333
2020-04-16,"IT0828A",-5.70833333333333
2020-04-17,"IT0828A",-3.04166666666667
2020-04-18,"IT0828A",-23.5416666666667
2020-04-19,"IT0828A",-27.8333333333333
2020-04-20,"IT0828A",1.875
2020-04-21,"IT0828A",12.8333333333333
2020-04-22,"IT0828A",10.5833333333333
2020-04-23,"IT0828A",-6.83333333333333
2020-04-24,"IT0828A",-5.16666666666667
2020-04-25,"IT0828A",-26.4166666666667
2020-04-26,"IT0828A",-28.2916666666667
2020-04-27,"IT0828A",-11.8333333333333
2020-04-28,"IT0828A",-3.75
2020-04-29,"IT0828A",-23.9166666666667
2020-04-30,"IT0828A",-6.625
2020-05-01,"IT0828A",-30.3333333333333
2020-05-02,"IT0828A",-24.875
2020-05-03,"IT0828A",-27.2916666666667
2020-05-04,"IT0828A",-7.95833333333333
2020-05-05,"IT0828A",6.125
2020-05-06,"IT0828A",-4.70833333333333
2020-05-07,"IT0828A",-7.29166666666667
2020-05-08,"IT0828A",-7.125
2020-05-09,"IT0828A",-7.625
2020-05-10,"IT0828A",-18.5416666666667
2020-05-11,"IT0828A",-9.95833333333333
2020-05-12,"IT0828A",-7.83333333333333
2020-05-13,"IT0828A",6.54166666666667
2020-05-14,"IT0828A",22.125
2020-05-15,"IT0828A",-13.5833333333333
2020-05-16,"IT0828A",1.625
2020-05-17,"IT0828A",-23
2020-05-18,"IT0828A",20.4583333333333
2020-05-19,"IT0828A",-13.0833333333333
2020-05-20,"IT0828A",4.41666666666667
2020-05-21,"IT0828A",-7
2020-05-22,"IT0828A",-0.375
2020-05-23,"IT0828A",-0.125
2020-05-24,"IT0828A",-14.2916666666667
2020-05-25,"IT0828A",0.208333333333333
2020-05-26,"IT0828A",11.6666666666667
2020-05-27,"IT0828A",0.625
2020-05-28,"IT0828A",-385.291666666667
2020-05-29,"IT0828A",-195.541666666667
2020-05-30,"IT0828A",16.0416666666667
2020-05-31,"IT0828A",-10.25
2020-06-01,"IT0828A",7.875
2020-06-02,"IT0828A",-14.5833333333333
2020-06-03,"IT0828A",4.29166666666667
2020-06-04,"IT0828A",10.5416666666667
2020-06-05,"IT0828A",1.45833333333333
2020-06-06,"IT0828A",-3.91666666666667
2020-06-07,"IT0828A",-2.33333333333333
2020-06-08,"IT0828A",-7.83333333333333
2020-06-09,"IT0828A",-5.83333333333333
2020-06-10,"IT0828A",-14.1666666666667
2020-06-11,"IT0828A",34.6666666666667
2020-06-12,"IT0828A",18.9583333333333
2020-06-13,"IT0828A",9.75
2020-06-14,"IT0828A",-19.8333333333333
2020-06-15,"IT0828A",1.25
2020-06-16,"IT0828A",-3.375
2020-06-17,"IT0828A",4.375
2020-06-18,"IT0828A",4.16666666666667
2020-06-19,"IT0828A",12.6666666666667
2020-06-20,"IT0828A",3.29166666666667
2020-06-21,"IT0828A",-7.45833333333333
2020-06-22,"IT0828A",14.3333333333333
2020-06-23,"IT0828A",22.5833333333333
2020-06-24,"IT0828A",19
2020-06-25,"IT0828A",21.75
2020-06-26,"IT0828A",17.9166666666667
2020-06-27,"IT0828A",16.5833333333333
2020-06-28,"IT0828A",-4.45833333333333
2020-06-29,"IT0828A",-8.125
2020-06-30,"IT0828A",4.70833333333333
2020-01-01,"IT0956A",143.291666666667
2020-01-02,"IT0956A",263.916666666667
2020-01-03,"IT0956A",268.458333333333
2020-01-04,"IT0956A",223.5
2020-01-05,"IT0956A",45.5
2020-01-06,"IT0956A",-0.291666666666667
2020-01-07,"IT0956A",115.833333333333
2020-01-08,"IT0956A",200.166666666667
2020-01-09,"IT0956A",243
2020-01-10,"IT0956A",247.041666666667
2020-01-11,"IT0956A",171.875
2020-01-12,"IT0956A",131.25
2020-01-13,"IT0956A",161.083333333333
2020-01-14,"IT0956A",121.75
2020-01-15,"IT0956A",177.166666666667
2020-01-16,"IT0956A",189.416666666667
2020-01-17,"IT0956A",147.666666666667
2020-01-18,"IT0956A",47.3333333333333
2020-01-19,"IT0956A",14.0416666666667
2020-01-20,"IT0956A",13.7916666666667
2020-01-21,"IT0956A",43.875
2020-01-22,"IT0956A",105.125
2020-01-23,"IT0956A",123.666666666667
2020-01-24,"IT0956A",130.833333333333
2020-01-25,"IT0956A",50.7916666666667
2020-01-26,"IT0956A",57.1666666666667
2020-01-27,"IT0956A",67.5
2020-01-28,"IT0956A",1.04166666666667
2020-01-29,"IT0956A",130.166666666667
2020-01-30,"IT0956A",102.833333333333
2020-01-31,"IT0956A",116.041666666667
2020-02-01,"IT0956A",80.5416666666667
2020-02-02,"IT0956A",13.5833333333333
2020-02-03,"IT0956A",82.4166666666667
2020-02-04,"IT0956A",20.8333333333333
2020-02-05,"IT0956A",-16.875
2020-02-06,"IT0956A",-1.54166666666667
2020-02-07,"IT0956A",77.0416666666667
2020-02-08,"IT0956A",93.1666666666667
2020-02-09,"IT0956A",14.7083333333333
2020-02-10,"IT0956A",6.41666666666667
2020-02-11,"IT0956A",27.0416666666667
2020-02-12,"IT0956A",120.708333333333
2020-02-13,"IT0956A",50.0416666666667
2020-02-14,"IT0956A",12.6666666666667
2020-02-15,"IT0956A",53.0833333333333
2020-02-16,"IT0956A",30.7916666666667
2020-02-17,"IT0956A",78.3333333333333
2020-02-18,"IT0956A",50.5
2020-02-19,"IT0956A",46.3333333333333
2020-02-20,"IT0956A",67.0416666666667
2020-02-21,"IT0956A",72.1666666666667
2020-02-22,"IT0956A",31.0416666666667
2020-02-23,"IT0956A",14.8333333333333
2020-02-24,"IT0956A",-3.375
2020-02-25,"IT0956A",-9.5
2020-02-26,"IT0956A",-192.041666666667
2020-02-27,"IT0956A",-42.5833333333333
2020-02-28,"IT0956A",-8.125
2020-02-29,"IT0956A",8.54166666666667
2020-03-01,"IT0956A",-29.7916666666667
2020-03-02,"IT0956A",-21.5
2020-03-03,"IT0956A",-14.0416666666667
2020-03-04,"IT0956A",-44.4166666666667
2020-03-05,"IT0956A",-5.75
2020-03-06,"IT0956A",-534.125
2020-03-07,"IT0956A",-522.875
2020-03-08,"IT0956A",-24.625
2020-03-09,"IT0956A",0.75
2020-03-10,"IT0956A",1.79166666666667
2020-03-11,"IT0956A",7.95833333333333
2020-03-12,"IT0956A",-12.0416666666667
2020-03-13,"IT0956A",-1.54166666666667
2020-03-14,"IT0956A",-24
2020-03-15,"IT0956A",-29
2020-03-16,"IT0956A",-92.0416666666667
2020-03-17,"IT0956A",4.04166666666667
2020-03-18,"IT0956A",6.20833333333333
2020-03-19,"IT0956A",3.66666666666667
2020-03-20,"IT0956A",7.41666666666667
2020-03-21,"IT0956A",9.16666666666667
2020-03-22,"IT0956A",-18.625
2020-03-23,"IT0956A",-34.3333333333333
2020-03-24,"IT0956A",-30.8333333333333
2020-03-25,"IT0956A",-25.3333333333333
2020-03-26,"IT0956A",-7.91666666666667
2020-03-27,"IT0956A",-9.45833333333333
2020-03-28,"IT0956A",-12.625
2020-03-29,"IT0956A",-22.9583333333333
2020-03-30,"IT0956A",-6.16666666666667
2020-03-31,"IT0956A",-25
2020-04-01,"IT0956A",-31.2916666666667
2020-04-02,"IT0956A",-11.25
2020-04-03,"IT0956A",-13.25
2020-04-04,"IT0956A",-23.9166666666667
2020-04-05,"IT0956A",-30.8333333333333
2020-04-06,"IT0956A",-17.5
2020-04-07,"IT0956A",-9.33333333333333
2020-04-08,"IT0956A",-12.125
2020-04-09,"IT0956A",-15.4166666666667
2020-04-10,"IT0956A",-13.0416666666667
2020-04-11,"IT0956A",-9.375
2020-04-12,"IT0956A",-25.125
2020-04-13,"IT0956A",-32.3333333333333
2020-04-14,"IT0956A",-15.4583333333333
2020-04-15,"IT0956A",-107.958333333333
2020-04-16,"IT0956A",-17.9583333333333
2020-04-17,"IT0956A",-17.7083333333333
2020-04-18,"IT0956A",-30.5416666666667
2020-04-19,"IT0956A",-33.9166666666667
2020-04-20,"IT0956A",-25.75
2020-04-21,"IT0956A",-18.875
2020-04-22,"IT0956A",-18.4583333333333
2020-04-23,"IT0956A",-21.4166666666667
2020-04-24,"IT0956A",-14.2083333333333
2020-04-25,"IT0956A",-32.0833333333333
2020-04-26,"IT0956A",-30.625
2020-04-27,"IT0956A",-21.1666666666667
