"data","station_eu_code","value"
2020-02-29,"IT0957A",-999
2020-03-01,"IT0957A",-999
2020-03-02,"IT0957A",-999
2020-03-03,"IT0957A",-999
2020-03-04,"IT0957A",-999
2020-03-05,"IT0957A",-999
2020-03-06,"IT0957A",-999
2020-03-07,"IT0957A",-999
2020-03-08,"IT0957A",-999
2020-03-09,"IT0957A",-999
2020-03-10,"IT0957A",-999
2020-03-11,"IT0957A",-999
2020-03-12,"IT0957A",-999
2020-03-13,"IT0957A",-999
2020-03-14,"IT0957A",-999
2020-03-15,"IT0957A",-999
2020-03-16,"IT0957A",-999
2020-03-17,"IT0957A",-999
2020-03-18,"IT0957A",-999
2020-03-19,"IT0957A",-999
2020-03-20,"IT0957A",-999
2020-03-21,"IT0957A",-999
2020-03-22,"IT0957A",-999
2020-03-23,"IT0957A",-999
2020-03-24,"IT0957A",-999
2020-03-25,"IT0957A",-999
2020-03-26,"IT0957A",-999
2020-03-27,"IT0957A",-999
2020-03-28,"IT0957A",-999
2020-03-29,"IT0957A",-999
2020-03-30,"IT0957A",-999
2020-03-31,"IT0957A",-999
2020-04-01,"IT0957A",-999
2020-04-02,"IT0957A",-999
2020-04-03,"IT0957A",-999
2020-04-04,"IT0957A",-999
2020-04-05,"IT0957A",-999
2020-04-06,"IT0957A",-999
2020-04-07,"IT0957A",-999
2020-04-08,"IT0957A",-999
2020-04-09,"IT0957A",-999
2020-04-10,"IT0957A",-999
2020-04-11,"IT0957A",-999
2020-04-12,"IT0957A",-999
2020-04-13,"IT0957A",-999
2020-04-14,"IT0957A",-999
2020-04-15,"IT0957A",-999
2020-04-16,"IT0957A",-999
2020-04-17,"IT0957A",-999
2020-04-18,"IT0957A",-999
2020-04-19,"IT0957A",-999
2020-04-20,"IT0957A",-999
2020-04-21,"IT0957A",-999
2020-04-22,"IT0957A",-999
2020-04-23,"IT0957A",-999
2020-04-24,"IT0957A",-999
2020-04-25,"IT0957A",-999
2020-04-26,"IT0957A",-999
2020-04-27,"IT0957A",-999
2020-04-28,"IT0957A",-999
2020-04-29,"IT0957A",-999
2020-04-30,"IT0957A",-999
2020-05-01,"IT0957A",-999
2020-05-02,"IT0957A",-999
2020-05-03,"IT0957A",-999
2020-05-04,"IT0957A",-999
2020-05-05,"IT0957A",-999
2020-05-06,"IT0957A",-999
2020-05-07,"IT0957A",-999
2020-05-08,"IT0957A",-999
2020-05-09,"IT0957A",-999
2020-05-10,"IT0957A",-999
2020-05-11,"IT0957A",-999
2020-05-12,"IT0957A",-999
2020-05-13,"IT0957A",-999
2020-05-14,"IT0957A",-999
2020-05-15,"IT0957A",-999
2020-05-16,"IT0957A",-999
2020-05-17,"IT0957A",-999
2020-05-18,"IT0957A",-999
2020-05-19,"IT0957A",-999
2020-05-20,"IT0957A",-999
2020-05-21,"IT0957A",-999
2020-05-22,"IT0957A",-999
2020-05-23,"IT0957A",-999
2020-05-24,"IT0957A",-999
2020-05-25,"IT0957A",-999
2020-05-26,"IT0957A",-999
2020-05-27,"IT0957A",-999
2020-05-28,"IT0957A",-999
2020-05-29,"IT0957A",-999
2020-05-30,"IT0957A",-999
2020-05-31,"IT0957A",-999
2020-06-01,"IT0957A",-999
2020-06-02,"IT0957A",-999
2020-06-03,"IT0957A",-999
2020-06-04,"IT0957A",-999
2020-06-05,"IT0957A",-999
2020-06-06,"IT0957A",-999
2020-06-07,"IT0957A",-999
2020-06-08,"IT0957A",-999
2020-06-09,"IT0957A",-999
2020-06-10,"IT0957A",-999
2020-06-11,"IT0957A",-999
2020-06-12,"IT0957A",-999
2020-06-13,"IT0957A",-999
2020-06-14,"IT0957A",-999
2020-06-15,"IT0957A",-999
2020-06-16,"IT0957A",-999
2020-06-17,"IT0957A",-999
2020-06-18,"IT0957A",-999
2020-06-19,"IT0957A",-999
2020-06-20,"IT0957A",-999
2020-06-21,"IT0957A",-999
2020-06-22,"IT0957A",-999
2020-06-23,"IT0957A",-999
2020-06-24,"IT0957A",-999
2020-06-25,"IT0957A",-999
2020-06-26,"IT0957A",-999
2020-06-27,"IT0957A",-999
2020-06-28,"IT0957A",-999
2020-06-29,"IT0957A",-999
2020-06-30,"IT0957A",-999
2020-01-01,"IT1841A",-999
2020-01-02,"IT1841A",-999
2020-01-03,"IT1841A",-999
2020-01-04,"IT1841A",-999
2020-01-05,"IT1841A",-999
2020-01-06,"IT1841A",-999
2020-01-07,"IT1841A",-999
2020-01-08,"IT1841A",-999
2020-01-09,"IT1841A",-999
2020-01-10,"IT1841A",-999
2020-01-11,"IT1841A",-999
2020-01-12,"IT1841A",-999
2020-01-13,"IT1841A",-999
2020-01-14,"IT1841A",-999
2020-01-15,"IT1841A",-999
2020-01-16,"IT1841A",-999
2020-01-17,"IT1841A",-999
2020-01-18,"IT1841A",-999
2020-01-19,"IT1841A",-999
2020-01-20,"IT1841A",-999
2020-01-21,"IT1841A",-999
2020-01-22,"IT1841A",-999
2020-01-23,"IT1841A",-999
2020-01-24,"IT1841A",-999
2020-01-25,"IT1841A",-999
2020-01-26,"IT1841A",-999
2020-01-27,"IT1841A",-999
2020-01-28,"IT1841A",-999
2020-01-29,"IT1841A",-999
2020-01-30,"IT1841A",-999
2020-01-31,"IT1841A",-999
2020-02-01,"IT1841A",-999
2020-02-02,"IT1841A",-999
2020-02-03,"IT1841A",-999
2020-02-04,"IT1841A",-999
2020-02-05,"IT1841A",-999
2020-02-06,"IT1841A",-999
2020-02-07,"IT1841A",-999
2020-02-08,"IT1841A",-999
2020-02-09,"IT1841A",-999
2020-02-10,"IT1841A",-999
2020-02-11,"IT1841A",-999
2020-02-12,"IT1841A",-999
2020-02-13,"IT1841A",-999
2020-02-14,"IT1841A",-999
2020-02-15,"IT1841A",-999
2020-02-16,"IT1841A",-999
2020-02-17,"IT1841A",-999
2020-02-18,"IT1841A",-999
2020-02-19,"IT1841A",-999
2020-02-20,"IT1841A",-999
2020-02-21,"IT1841A",-999
2020-02-22,"IT1841A",-999
2020-02-23,"IT1841A",-999
2020-02-24,"IT1841A",-999
2020-02-25,"IT1841A",-999
2020-02-26,"IT1841A",-999
2020-02-27,"IT1841A",-999
2020-02-28,"IT1841A",-999
2020-02-29,"IT1841A",-999
2020-03-01,"IT1841A",-999
2020-03-02,"IT1841A",-999
2020-03-03,"IT1841A",-999
2020-03-04,"IT1841A",-999
2020-03-05,"IT1841A",-999
2020-03-06,"IT1841A",-999
2020-03-07,"IT1841A",-999
2020-03-08,"IT1841A",-999
2020-03-09,"IT1841A",-999
2020-03-10,"IT1841A",-999
2020-03-11,"IT1841A",-999
2020-03-12,"IT1841A",-999
2020-03-13,"IT1841A",-999
2020-03-14,"IT1841A",-999
2020-03-15,"IT1841A",-999
2020-03-16,"IT1841A",-999
2020-03-17,"IT1841A",-999
2020-03-18,"IT1841A",-999
2020-03-19,"IT1841A",-999
2020-03-20,"IT1841A",-999
2020-03-21,"IT1841A",-999
2020-03-22,"IT1841A",-999
2020-03-23,"IT1841A",-999
2020-03-24,"IT1841A",-999
2020-03-25,"IT1841A",-999
2020-03-26,"IT1841A",-999
2020-03-27,"IT1841A",-999
2020-03-28,"IT1841A",-999
2020-03-29,"IT1841A",-999
2020-03-30,"IT1841A",-999
2020-03-31,"IT1841A",-999
2020-04-01,"IT1841A",-999
2020-04-02,"IT1841A",-999
2020-04-03,"IT1841A",-999
2020-04-04,"IT1841A",-999
2020-04-05,"IT1841A",-999
2020-04-06,"IT1841A",-999
2020-04-07,"IT1841A",-999
2020-04-08,"IT1841A",-999
2020-04-09,"IT1841A",-999
2020-04-10,"IT1841A",-999
2020-04-11,"IT1841A",-999
2020-04-12,"IT1841A",-999
2020-04-13,"IT1841A",-999
2020-04-14,"IT1841A",-999
2020-04-15,"IT1841A",-999
2020-04-16,"IT1841A",-999
2020-04-17,"IT1841A",-999
2020-04-18,"IT1841A",-999
2020-04-19,"IT1841A",-999
2020-04-20,"IT1841A",-999
2020-04-21,"IT1841A",-999
2020-04-22,"IT1841A",-999
2020-04-23,"IT1841A",-999
2020-04-24,"IT1841A",-999
2020-04-25,"IT1841A",-999
2020-04-26,"IT1841A",-999
2020-04-27,"IT1841A",-999
2020-04-28,"IT1841A",-999
2020-04-29,"IT1841A",-999
2020-04-30,"IT1841A",-999
2020-05-01,"IT1841A",-999
2020-05-02,"IT1841A",-999
2020-05-03,"IT1841A",-999
2020-05-04,"IT1841A",-999
2020-05-05,"IT1841A",-999
2020-05-06,"IT1841A",-999
2020-05-07,"IT1841A",-999
2020-05-08,"IT1841A",-999
2020-05-09,"IT1841A",-999
2020-05-10,"IT1841A",-999
2020-05-11,"IT1841A",-999
2020-05-12,"IT1841A",-999
2020-05-13,"IT1841A",-999
2020-05-14,"IT1841A",-999
2020-05-15,"IT1841A",-999
2020-05-16,"IT1841A",-999
2020-05-17,"IT1841A",-999
2020-05-18,"IT1841A",-999
2020-05-19,"IT1841A",-999
2020-05-20,"IT1841A",-999
2020-05-21,"IT1841A",-999
2020-05-22,"IT1841A",-999
2020-05-23,"IT1841A",-999
2020-05-24,"IT1841A",-999
2020-05-25,"IT1841A",-999
2020-05-26,"IT1841A",-999
2020-05-27,"IT1841A",-999
2020-05-28,"IT1841A",-999
2020-05-29,"IT1841A",-999
2020-05-30,"IT1841A",-999
2020-05-31,"IT1841A",-999
2020-06-01,"IT1841A",-999
2020-06-02,"IT1841A",-999
2020-06-03,"IT1841A",-999
2020-06-04,"IT1841A",-999
2020-06-05,"IT1841A",-999
2020-06-06,"IT1841A",-999
2020-06-07,"IT1841A",-999
2020-06-08,"IT1841A",-999
2020-06-09,"IT1841A",-999
2020-06-10,"IT1841A",-999
2020-06-11,"IT1841A",-999
2020-06-12,"IT1841A",-999
2020-06-13,"IT1841A",-999
2020-06-14,"IT1841A",-999
2020-06-15,"IT1841A",-999
2020-06-16,"IT1841A",-999
2020-06-17,"IT1841A",-999
2020-06-18,"IT1841A",-999
2020-06-19,"IT1841A",-999
2020-06-20,"IT1841A",-999
2020-06-21,"IT1841A",-999
2020-06-22,"IT1841A",-999
2020-06-23,"IT1841A",-999
2020-06-24,"IT1841A",-999
2020-06-25,"IT1841A",-999
2020-06-26,"IT1841A",-999
2020-06-27,"IT1841A",-999
2020-06-28,"IT1841A",-999
2020-06-29,"IT1841A",-999
2020-06-30,"IT1841A",-999
2020-01-01,"IT1837A",1.32916666666667
2020-01-02,"IT1837A",1.83333333333333
2020-01-03,"IT1837A",-81.7083333333333
2020-01-04,"IT1837A",1.45833333333333
2020-01-05,"IT1837A",0.979166666666667
2020-01-06,"IT1837A",0.508333333333333
2020-01-07,"IT1837A",-40.4083333333333
2020-01-08,"IT1837A",1.82083333333333
2020-01-09,"IT1837A",1.59583333333333
2020-01-10,"IT1837A",1.24166666666667
2020-01-11,"IT1837A",1.47916666666667
2020-01-12,"IT1837A",-999
2020-01-13,"IT1837A",-706.554166666667
2020-01-14,"IT1837A",-40.4125
2020-01-15,"IT1837A",1.47916666666667
2020-01-16,"IT1837A",1.525
2020-01-17,"IT1837A",1.1875
2020-01-18,"IT1837A",1.3
2020-01-19,"IT1837A",0.641666666666667
2020-01-20,"IT1837A",0.504166666666667
2020-01-21,"IT1837A",-41.0666666666667
2020-01-22,"IT1837A",1.28333333333333
2020-01-23,"IT1837A",1.4875
2020-01-24,"IT1837A",1.41666666666667
2020-01-25,"IT1837A",1.0625
2020-01-26,"IT1837A",0.870833333333333
2020-01-27,"IT1837A",1.17083333333333
2020-01-28,"IT1837A",-40.475
2020-01-29,"IT1837A",1.04166666666667
2020-01-30,"IT1837A",1.10833333333333
2020-01-31,"IT1837A",1.375
2020-02-01,"IT1837A",1.16666666666667
2020-02-02,"IT1837A",0.845833333333333
2020-02-03,"IT1837A",1.1
2020-02-04,"IT1837A",-40.9625
2020-02-05,"IT1837A",0.3375
2020-02-06,"IT1837A",0.4125
2020-02-07,"IT1837A",0.883333333333333
2020-02-08,"IT1837A",1.00833333333333
2020-02-09,"IT1837A",0.7375
2020-02-10,"IT1837A",0.970833333333333
2020-02-11,"IT1837A",-40.5541666666667
2020-02-12,"IT1837A",1.15
2020-02-13,"IT1837A",0.908333333333333
2020-02-14,"IT1837A",0.575
2020-02-15,"IT1837A",0.808333333333333
2020-02-16,"IT1837A",0.8375
2020-02-17,"IT1837A",0.9875
2020-02-18,"IT1837A",-40.7166666666667
2020-02-19,"IT1837A",0.783333333333333
2020-02-20,"IT1837A",0.7125
2020-02-21,"IT1837A",0.908333333333333
2020-02-22,"IT1837A",0.704166666666667
2020-02-23,"IT1837A",0.7
2020-02-24,"IT1837A",0.7
2020-02-25,"IT1837A",-40.8458333333333
2020-02-26,"IT1837A",0.5375
2020-02-27,"IT1837A",0.6625
2020-02-28,"IT1837A",0.533333333333333
2020-02-29,"IT1837A",0.5625
2020-03-01,"IT1837A",0.275
2020-03-02,"IT1837A",0.4625
2020-03-03,"IT1837A",-41.025
2020-03-04,"IT1837A",0.5125
2020-03-05,"IT1837A",0.670833333333333
2020-03-06,"IT1837A",0.608333333333333
2020-03-07,"IT1837A",0.470833333333333
2020-03-08,"IT1837A",0.370833333333333
2020-03-09,"IT1837A",0.575
2020-03-10,"IT1837A",-41.1541666666667
2020-03-11,"IT1837A",0.545833333333333
2020-03-12,"IT1837A",0.4375
2020-03-13,"IT1837A",0.520833333333333
2020-03-14,"IT1837A",0.3125
2020-03-15,"IT1837A",0.2875
2020-03-16,"IT1837A",0.391666666666667
2020-03-17,"IT1837A",-41.1833333333333
2020-03-18,"IT1837A",0.525
2020-03-19,"IT1837A",0.520833333333333
2020-03-20,"IT1837A",0.5
2020-03-21,"IT1837A",0.504166666666667
2020-03-22,"IT1837A",0.445833333333333
2020-03-23,"IT1837A",-41.4041666666667
2020-03-24,"IT1837A",-41.3583333333333
2020-03-25,"IT1837A",-41.2791666666667
2020-03-26,"IT1837A",-332.5625
2020-03-27,"IT1837A",0.558333333333333
2020-03-28,"IT1837A",0.479166666666667
2020-03-29,"IT1837A",0.491666666666667
2020-03-30,"IT1837A",0.554166666666667
2020-03-31,"IT1837A",-41.3125
2020-04-01,"IT1837A",0.254166666666667
2020-04-02,"IT1837A",0.391666666666667
2020-04-03,"IT1837A",0.4125
2020-04-04,"IT1837A",0.3125
2020-04-05,"IT1837A",0.283333333333333
2020-04-06,"IT1837A",0.375
2020-04-07,"IT1837A",-41.1875
2020-04-08,"IT1837A",0.454166666666667
2020-04-09,"IT1837A",0.454166666666667
2020-04-10,"IT1837A",0.425
2020-04-11,"IT1837A",0.420833333333333
2020-04-12,"IT1837A",0.383333333333333
2020-04-13,"IT1837A",0.325
2020-04-14,"IT1837A",-41.2958333333333
2020-04-15,"IT1837A",0.220833333333333
2020-04-16,"IT1837A",0.275
2020-04-17,"IT1837A",0.279166666666667
2020-04-18,"IT1837A",0.220833333333333
2020-04-19,"IT1837A",0.2375
2020-04-20,"IT1837A",0.320833333333333
2020-04-21,"IT1837A",-41.2583333333333
2020-04-22,"IT1837A",0.3375
2020-04-23,"IT1837A",0.3375
2020-04-24,"IT1837A",0.333333333333333
2020-04-25,"IT1837A",0.270833333333333
2020-04-26,"IT1837A",0.266666666666667
2020-04-27,"IT1837A",0.329166666666667
2020-04-28,"IT1837A",-41.325
2020-04-29,"IT1837A",0.295833333333333
2020-04-30,"IT1837A",0.291666666666667
2020-05-01,"IT1837A",0.229166666666667
2020-05-02,"IT1837A",0.266666666666667
2020-05-03,"IT1837A",0.225
2020-05-04,"IT1837A",0.283333333333333
2020-05-05,"IT1837A",-41.2958333333333
2020-05-06,"IT1837A",0.320833333333333
2020-05-07,"IT1837A",0.25
2020-05-08,"IT1837A",0.325
2020-05-09,"IT1837A",0.304166666666667
2020-05-10,"IT1837A",0.320833333333333
2020-05-11,"IT1837A",0.345833333333333
2020-05-12,"IT1837A",-41.2708333333333
2020-05-13,"IT1837A",0.4125
2020-05-14,"IT1837A",0.470833333333333
2020-05-15,"IT1837A",0.2875
2020-05-16,"IT1837A",0.2625
2020-05-17,"IT1837A",0.308333333333333
2020-05-18,"IT1837A",0.408333333333333
2020-05-19,"IT1837A",-41.3041666666667
2020-05-20,"IT1837A",0.295833333333333
2020-05-21,"IT1837A",0.275
2020-05-22,"IT1837A",0.25
2020-05-23,"IT1837A",0.3375
2020-05-24,"IT1837A",0.304166666666667
2020-05-25,"IT1837A",-332.8125
2020-05-26,"IT1837A",-332.8125
2020-05-27,"IT1837A",0.258333333333333
2020-05-28,"IT1837A",0.3
2020-05-29,"IT1837A",0.466666666666667
2020-05-30,"IT1837A",0.4375
2020-05-31,"IT1837A",0.279166666666667
2020-06-01,"IT1837A",0.383333333333333
2020-06-02,"IT1837A",-41.3458333333333
2020-06-03,"IT1837A",0.3875
2020-06-04,"IT1837A",0.5
2020-06-05,"IT1837A",0.5
2020-06-06,"IT1837A",0.341666666666667
2020-06-07,"IT1837A",0.370833333333333
2020-06-08,"IT1837A",0.416666666666667
2020-06-09,"IT1837A",-41.2541666666667
2020-06-10,"IT1837A",0.295833333333333
2020-06-11,"IT1837A",0.575
2020-06-12,"IT1837A",0.408333333333333
2020-06-13,"IT1837A",0.429166666666667
2020-06-14,"IT1837A",0.283333333333333
2020-06-15,"IT1837A",0.295833333333333
2020-06-16,"IT1837A",-41.3208333333333
2020-06-17,"IT1837A",0.433333333333333
2020-06-18,"IT1837A",0.508333333333333
2020-06-19,"IT1837A",0.379166666666667
2020-06-20,"IT1837A",0.291666666666667
2020-06-21,"IT1837A",0.266666666666667
2020-06-22,"IT1837A",0.320833333333333
2020-06-23,"IT1837A",-41.3041666666667
2020-06-24,"IT1837A",0.383333333333333
2020-06-25,"IT1837A",0.4125
2020-06-26,"IT1837A",0.45
2020-06-27,"IT1837A",0.445833333333333
2020-06-28,"IT1837A",0.333333333333333
2020-06-29,"IT1837A",0.3375
2020-06-30,"IT1837A",-41.1125
2020-01-01,"IT1835A",-999
2020-01-02,"IT1835A",-999
2020-01-03,"IT1835A",-999
2020-01-04,"IT1835A",-999
2020-01-05,"IT1835A",-999
2020-01-06,"IT1835A",-999
2020-01-07,"IT1835A",-999
2020-01-08,"IT1835A",-999
2020-01-09,"IT1835A",-999
2020-01-10,"IT1835A",-999
2020-01-11,"IT1835A",-999
2020-01-12,"IT1835A",-999
2020-01-13,"IT1835A",-999
2020-01-14,"IT1835A",-999
2020-01-15,"IT1835A",-999
2020-01-16,"IT1835A",-999
2020-01-17,"IT1835A",-999
2020-01-18,"IT1835A",-999
2020-01-19,"IT1835A",-999
2020-01-20,"IT1835A",-999
2020-01-21,"IT1835A",-999
2020-01-22,"IT1835A",-999
2020-01-23,"IT1835A",-999
2020-01-24,"IT1835A",-999
2020-01-25,"IT1835A",-999
2020-01-26,"IT1835A",-999
2020-01-27,"IT1835A",-999
2020-01-28,"IT1835A",-999
2020-01-29,"IT1835A",-999
2020-01-30,"IT1835A",-999
2020-01-31,"IT1835A",-999
2020-02-01,"IT1835A",-999
2020-02-02,"IT1835A",-999
2020-02-03,"IT1835A",-999
2020-02-04,"IT1835A",-999
2020-02-05,"IT1835A",-999
2020-02-06,"IT1835A",-999
2020-02-07,"IT1835A",-999
2020-02-08,"IT1835A",-999
2020-02-09,"IT1835A",-999
2020-02-10,"IT1835A",-999
2020-02-11,"IT1835A",-999
2020-02-12,"IT1835A",-999
2020-02-13,"IT1835A",-999
2020-02-14,"IT1835A",-999
2020-02-15,"IT1835A",-999
2020-02-16,"IT1835A",-999
2020-02-17,"IT1835A",-999
2020-02-18,"IT1835A",-999
2020-02-19,"IT1835A",-999
2020-02-20,"IT1835A",-999
2020-02-21,"IT1835A",-999
2020-02-22,"IT1835A",-999
2020-02-23,"IT1835A",-999
2020-02-24,"IT1835A",-999
2020-02-25,"IT1835A",-999
2020-02-26,"IT1835A",-999
2020-02-27,"IT1835A",-999
2020-02-28,"IT1835A",-999
2020-02-29,"IT1835A",-999
2020-03-01,"IT1835A",-999
2020-03-02,"IT1835A",-999
2020-03-03,"IT1835A",-999
2020-03-04,"IT1835A",-999
2020-03-05,"IT1835A",-999
2020-03-06,"IT1835A",-999
2020-03-07,"IT1835A",-999
2020-03-08,"IT1835A",-999
2020-03-09,"IT1835A",-999
2020-03-10,"IT1835A",-999
2020-03-11,"IT1835A",-999
2020-03-12,"IT1835A",-999
2020-03-13,"IT1835A",-999
2020-03-14,"IT1835A",-999
2020-03-15,"IT1835A",-999
2020-03-16,"IT1835A",-999
2020-03-17,"IT1835A",-999
2020-03-18,"IT1835A",-999
2020-03-19,"IT1835A",-999
2020-03-20,"IT1835A",-999
2020-03-21,"IT1835A",-999
2020-03-22,"IT1835A",-999
2020-03-23,"IT1835A",-999
2020-03-24,"IT1835A",-999
2020-03-25,"IT1835A",-999
2020-03-26,"IT1835A",-999
2020-03-27,"IT1835A",-999
2020-03-28,"IT1835A",-999
2020-03-29,"IT1835A",-999
2020-03-30,"IT1835A",-999
2020-03-31,"IT1835A",-999
2020-04-01,"IT1835A",-999
2020-04-02,"IT1835A",-999
2020-04-03,"IT1835A",-999
2020-04-04,"IT1835A",-999
2020-04-05,"IT1835A",-999
2020-04-06,"IT1835A",-999
2020-04-07,"IT1835A",-999
2020-04-08,"IT1835A",-999
2020-04-09,"IT1835A",-999
2020-04-10,"IT1835A",-999
2020-04-11,"IT1835A",-999
2020-04-12,"IT1835A",-999
2020-04-13,"IT1835A",-999
2020-04-14,"IT1835A",-999
2020-04-15,"IT1835A",-999
2020-04-16,"IT1835A",-999
2020-04-17,"IT1835A",-999
2020-04-18,"IT1835A",-999
2020-04-19,"IT1835A",-999
2020-04-20,"IT1835A",-999
2020-04-21,"IT1835A",-999
2020-04-22,"IT1835A",-999
2020-04-23,"IT1835A",-999
2020-04-24,"IT1835A",-999
2020-04-25,"IT1835A",-999
2020-04-26,"IT1835A",-999
2020-04-27,"IT1835A",-999
2020-04-28,"IT1835A",-999
2020-04-29,"IT1835A",-999
2020-04-30,"IT1835A",-999
2020-05-01,"IT1835A",-999
2020-05-02,"IT1835A",-999
2020-05-03,"IT1835A",-999
2020-05-04,"IT1835A",-999
2020-05-05,"IT1835A",-999
2020-05-06,"IT1835A",-999
2020-05-07,"IT1835A",-999
2020-05-08,"IT1835A",-999
2020-05-09,"IT1835A",-999
2020-05-10,"IT1835A",-999
2020-05-11,"IT1835A",-999
2020-05-12,"IT1835A",-999
2020-05-13,"IT1835A",-999
2020-05-14,"IT1835A",-999
2020-05-15,"IT1835A",-999
2020-05-16,"IT1835A",-999
2020-05-17,"IT1835A",-999
2020-05-18,"IT1835A",-999
2020-05-19,"IT1835A",-999
2020-05-20,"IT1835A",-999
2020-05-21,"IT1835A",-999
2020-05-22,"IT1835A",-999
2020-05-23,"IT1835A",-999
2020-05-24,"IT1835A",-999
2020-05-25,"IT1835A",-999
2020-05-26,"IT1835A",-999
2020-05-27,"IT1835A",-999
2020-05-28,"IT1835A",-999
2020-05-29,"IT1835A",-999
2020-05-30,"IT1835A",-999
2020-05-31,"IT1835A",-999
2020-06-01,"IT1835A",-999
2020-06-02,"IT1835A",-999
2020-06-03,"IT1835A",-999
2020-06-04,"IT1835A",-999
2020-06-05,"IT1835A",-999
2020-06-06,"IT1835A",-999
2020-06-07,"IT1835A",-999
2020-06-08,"IT1835A",-999
2020-06-09,"IT1835A",-999
2020-06-10,"IT1835A",-999
2020-06-11,"IT1835A",-999
2020-06-12,"IT1835A",-999
2020-06-13,"IT1835A",-999
2020-06-14,"IT1835A",-999
2020-06-15,"IT1835A",-999
2020-06-16,"IT1835A",-999
2020-06-17,"IT1835A",-999
2020-06-18,"IT1835A",-999
2020-06-19,"IT1835A",-999
2020-06-20,"IT1835A",-999
2020-06-21,"IT1835A",-999
2020-06-22,"IT1835A",-999
2020-06-23,"IT1835A",-999
2020-06-24,"IT1835A",-999
2020-06-25,"IT1835A",-999
2020-06-26,"IT1835A",-999
2020-06-27,"IT1835A",-999
2020-06-28,"IT1835A",-999
2020-06-29,"IT1835A",-999
2020-06-30,"IT1835A",-999
2020-01-01,"IT1836A",-999
2020-01-02,"IT1836A",-999
2020-01-03,"IT1836A",-999
2020-01-04,"IT1836A",-999
2020-01-05,"IT1836A",-999
2020-01-06,"IT1836A",-999
2020-01-07,"IT1836A",-999
2020-01-08,"IT1836A",-999
2020-01-09,"IT1836A",-999
2020-01-10,"IT1836A",-999
2020-01-11,"IT1836A",-999
2020-01-12,"IT1836A",-999
2020-01-13,"IT1836A",-999
2020-01-14,"IT1836A",-999
2020-01-15,"IT1836A",-999
2020-01-16,"IT1836A",-999
2020-01-17,"IT1836A",-999
2020-01-18,"IT1836A",-999
2020-01-19,"IT1836A",-999
2020-01-20,"IT1836A",-999
2020-01-21,"IT1836A",-999
2020-01-22,"IT1836A",-999
2020-01-23,"IT1836A",-999
2020-01-24,"IT1836A",-999
2020-01-25,"IT1836A",-999
2020-01-26,"IT1836A",-999
2020-01-27,"IT1836A",-999
2020-01-28,"IT1836A",-999
2020-01-29,"IT1836A",-999
2020-01-30,"IT1836A",-999
2020-01-31,"IT1836A",-999
2020-02-01,"IT1836A",-999
2020-02-02,"IT1836A",-999
2020-02-03,"IT1836A",-999
2020-02-04,"IT1836A",-999
2020-02-05,"IT1836A",-999
2020-02-06,"IT1836A",-999
2020-02-07,"IT1836A",-999
2020-02-08,"IT1836A",-999
2020-02-09,"IT1836A",-999
2020-02-10,"IT1836A",-999
2020-02-11,"IT1836A",-999
2020-02-12,"IT1836A",-999
2020-02-13,"IT1836A",-999
2020-02-14,"IT1836A",-999
2020-02-15,"IT1836A",-999
2020-02-16,"IT1836A",-999
2020-02-17,"IT1836A",-999
2020-02-18,"IT1836A",-999
2020-02-19,"IT1836A",-999
2020-02-20,"IT1836A",-999
2020-02-21,"IT1836A",-999
2020-02-22,"IT1836A",-999
2020-02-23,"IT1836A",-999
2020-02-24,"IT1836A",-999
2020-02-25,"IT1836A",-999
2020-02-26,"IT1836A",-999
2020-02-27,"IT1836A",-999
2020-02-28,"IT1836A",-999
2020-02-29,"IT1836A",-999
2020-03-01,"IT1836A",-999
2020-03-02,"IT1836A",-999
2020-03-03,"IT1836A",-999
2020-03-04,"IT1836A",-999
2020-03-05,"IT1836A",-999
2020-03-06,"IT1836A",-999
2020-03-07,"IT1836A",-999
2020-03-08,"IT1836A",-999
2020-03-09,"IT1836A",-999
2020-03-10,"IT1836A",-999
2020-03-11,"IT1836A",-999
2020-03-12,"IT1836A",-999
2020-03-13,"IT1836A",-999
2020-03-14,"IT1836A",-999
2020-03-15,"IT1836A",-999
2020-03-16,"IT1836A",-999
2020-03-17,"IT1836A",-999
2020-03-18,"IT1836A",-999
2020-03-19,"IT1836A",-999
2020-03-20,"IT1836A",-999
2020-03-21,"IT1836A",-999
2020-03-22,"IT1836A",-999
2020-03-23,"IT1836A",-999
2020-03-24,"IT1836A",-999
2020-03-25,"IT1836A",-999
2020-03-26,"IT1836A",-999
2020-03-27,"IT1836A",-999
2020-03-28,"IT1836A",-999
2020-03-29,"IT1836A",-999
2020-03-30,"IT1836A",-999
2020-03-31,"IT1836A",-999
2020-04-01,"IT1836A",-999
2020-04-02,"IT1836A",-999
2020-04-03,"IT1836A",-999
2020-04-04,"IT1836A",-999
2020-04-05,"IT1836A",-999
2020-04-06,"IT1836A",-999
2020-04-07,"IT1836A",-999
2020-04-08,"IT1836A",-999
2020-04-09,"IT1836A",-999
2020-04-10,"IT1836A",-999
2020-04-11,"IT1836A",-999
2020-04-12,"IT1836A",-999
2020-04-13,"IT1836A",-999
2020-04-14,"IT1836A",-999
2020-04-15,"IT1836A",-999
2020-04-16,"IT1836A",-999
2020-04-17,"IT1836A",-999
2020-04-18,"IT1836A",-999
2020-04-19,"IT1836A",-999
2020-04-20,"IT1836A",-999
2020-04-21,"IT1836A",-999
