"date","reporting_year","station_eu_code","value","mese","stagione","station_code","t2m","tmin2m","tmax2m","tp","ptp","rh","u10m","v10m","wspeed","wspeed_max","pwspeed","wdir","sp","nirradiance","pbl00","pbl12","pblmin","pblmax","coordx","coordy","altitude","altitudedem","jd"
2016-01-01,2016,"IT0887A",32.0869565217391,1,"inverno",1205808,7.6,5.3,10.8,0.2,0,89.1,-0.7,-0.5,0.860232526704263,1.32985109544769,1.0295630140987,54.4623222080256,1006.7,34.7,0.03,0.39,0.01,0.7,808655,4656004,89,88,1095
2016-01-02,2016,"IT0887A",25.1739130434783,1,"inverno",1205808,7.6,4.5,10.2,7.5,0.2,91.7,-1.7,0.8,1.87882942280559,1.86496511679864,0.860232526704263,115.201123645475,1000.5,13.7,0.02,0.25,0.02,0.39,808655,4656004,89,88,1096
2016-01-03,2016,"IT0887A",24.8260869565217,1,"inverno",1205808,8.6,3.3,10.7,12.6,7.5,96.2,0.5,0.4,0.640312423743285,2.14844808950996,1.87882942280559,231.34019174591,989.7,49.3,0.27,0.77,0.01,0.84,808655,4656004,89,88,1097
2016-01-04,2016,"IT0887A",35.695652173913,1,"inverno",1205808,7.9,3.7,11,13.3,12.6,97.1,-1.4,1,1.72046505340853,1.33482288723056,0.640312423743285,125.537677791974,983.4,8.8,0.04,0.28,0.03,0.28,808655,4656004,89,88,1098
2016-01-05,2016,"IT0887A",41.0434782608696,1,"inverno",1205808,8.5,6.5,11.2,3.4,13.3,97.4,-1.1,0,1.1,3.21613984447458,1.72046505340853,90,982.4,12.8,0.03,0.07,0.02,0.09,808655,4656004,89,88,1099
2016-01-06,2016,"IT0887A",27.5652173913043,1,"inverno",1205808,8,4.5,10.5,13.2,3.4,96.5,0.2,0.8,0.824621125123532,1.88668805901985,1.1,194.036243467926,982.9,44.8,0.03,0.61,0.02,0.92,808655,4656004,89,88,1100
2016-01-07,2016,"IT0887A",28.1304347826087,1,"inverno",1205808,7.2,1.7,11.3,0.2,13.2,86.7,-1,0.3,1.04403065089106,3.02791068052843,0.824621125123532,106.699244233994,987.4,74.9,0.02,0.33,0.02,0.57,808655,4656004,89,88,1101
2016-01-08,2016,"IT0887A",35.304347826087,1,"inverno",1205808,11.4,8,14.8,0.5,0.2,91.1,-1.3,1.2,1.76918060129541,2.01180892727362,1.04403065089106,132.709389957361,991.8,36.6,0.06,0.46,0.03,0.67,808655,4656004,89,88,1102
2016-01-09,2016,"IT0887A",15.3636363636364,1,"inverno",1205808,12.9,11.2,15.5,0.6,0.5,90.8,-1.5,2.3,2.7459060435492,5.05830607569853,1.76918060129541,146.888658039628,992.4,44.7,0.22,0.77,0.13,0.99,808655,4656004,89,88,1103
2016-01-10,2016,"IT0887A",30.5652173913043,1,"inverno",1205808,12.8,11.6,15.1,11.1,0.6,92.1,0.3,2.4,2.41867732448956,1.23929822083973,2.7459060435492,187.125016348902,991.3,59.9,0.22,0.94,0.11,1.14,808655,4656004,89,88,1104
2016-01-11,2016,"IT0887A",22.5,1,"inverno",1205808,13,11.2,15.1,6.3,11.1,90.9,0.7,3.5,3.56931365951495,7.53575377675788,2.41867732448956,191.30993247402,990.1,48.9,0.17,0.95,0.17,1.32,808655,4656004,89,88,1105
2016-01-12,2016,"IT0887A",38.0869565217391,1,"inverno",1205808,10.3,6.7,12.5,1.5,6.3,84.1,1.5,1.4,2.05182845286832,2.37081020564442,3.56931365951495,226.974934010882,991.3,63.1,0.63,1.55,0.02,1.55,808655,4656004,89,88,1106
2016-01-13,2016,"IT0887A",40.2173913043478,1,"inverno",1205808,7.3,3,11.6,1.9,1.5,84.1,-0.2,0.1,0.223606797749979,1.74000878860846,2.05182845286832,116.565051177078,997.8,64.4,0.02,0.7,0.01,0.81,808655,4656004,89,88,1107
2016-01-14,2016,"IT0887A",28.0434782608696,1,"inverno",1205808,6.2,1,10.5,11.3,1.9,91,-1.2,1.3,1.76918060129541,2.33673401505923,0.223606797749979,137.290610042639,999.5,40.8,0.01,0.81,0.01,0.9,808655,4656004,89,88,1108
