"date","reporting_year","station_eu_code","value","mese","stagione","station_code","t2m","tmin2m","tmax2m","tp","ptp","rh","u10m","v10m","wspeed","wspeed_max","pwspeed","wdir","sp","nirradiance","pbl00","pbl12","pblmin","pblmax","coordx","coordy","altitude","altitudedem","jd"
2016-01-01,2016,"IT1184A",32.695652173913,1,"inverno",1205873,9.2,7.8,11.3,0.3,0.5,87.8,-2.1,0.4,2.1377558326432,1.32985109544769,1.30384048104053,100.784297867563,1020.8,35.6,0.06,0.27,0.05,0.36,829226,4605272,18,15,1095
2016-01-02,2016,"IT1184A",22.0869565217391,1,"inverno",1205873,8.9,6.7,10.6,4.6,0.3,91.2,-2.7,0.3,2.71661554144123,1.86496511679864,2.1377558326432,96.3401917459099,1014.9,17.5,0.04,0.25,0.04,0.3,829226,4605272,18,15,1096
2016-01-03,2016,"IT1184A",23.6086956521739,1,"inverno",1205873,10.3,7.4,12.1,10.4,4.6,93,2,-1.5,2.5,2.14844808950996,2.71661554144123,306.869897645844,1003.6,55.6,0.05,0.8,0.03,0.91,829226,4605272,18,15,1097
2016-01-04,2016,"IT1184A",38.9130434782609,1,"inverno",1205873,9.7,7.1,12.1,11.6,10.4,94.2,0.3,-0.2,0.360555127546399,1.33482288723056,2.5,303.69006752598,997.4,11.7,0.06,0.09,0.03,0.22,829226,4605272,18,15,1098
2016-01-05,2016,"IT1184A",41.8260869565217,1,"inverno",1205873,10.8,9.5,12.6,2.9,11.6,94.1,-0.7,-0.3,0.761577310586391,3.21613984447458,0.360555127546399,66.8014094863518,995.9,18,0.1,0.2,0.01,0.23,829226,4605272,18,15,1099
2016-01-06,2016,"IT1184A",24.3913043478261,1,"inverno",1205873,9.8,7.6,12.1,15.8,2.9,91.9,1.9,-0.6,1.99248588451713,1.88668805901985,0.761577310586391,287.525568373723,996.8,52.8,0.02,0.73,0.01,0.86,829226,4605272,18,15,1100
2016-01-07,2016,"IT1184A",33,1,"inverno",1205873,9.2,5.7,12.2,1.1,15.8,86.3,0.2,-1.1,1.11803398874989,3.02791068052843,1.99248588451713,349.695153531234,1001.1,78.3,0.11,0.28,0.03,0.43,829226,4605272,18,15,1101
2016-01-08,2016,"IT1184A",35.4347826086956,1,"inverno",1205873,11.8,7.8,15.3,0.6,1.1,93.4,-1.4,0.3,1.43178210632764,2.01180892727362,1.11803398874989,102.094757077012,1005.8,52.6,0.05,0.26,0.02,0.39,829226,4605272,18,15,1102
2016-01-09,2016,"IT1184A",18.2173913043478,1,"inverno",1205873,13.1,10.9,15.8,0.3,0.6,94.6,-2.5,1.2,2.77308492477241,5.05830607569853,1.43178210632764,115.641005824305,1006.7,54.6,0.09,0.7,0.07,0.71,829226,4605272,18,15,1103
2016-01-10,2016,"IT1184A",28.3913043478261,1,"inverno",1205873,13.4,11.4,16.1,6.1,0.3,92.7,1,0.9,1.34536240470737,1.23929822083973,2.77308492477241,228.012787504183,1005.4,71.2,0.12,0.79,0.02,0.86,829226,4605272,18,15,1104
