"date","reporting_year","station_eu_code","value","mese","stagione","station_code","t2m","tmin2m","tmax2m","tp","ptp","rh","u10m","v10m","wspeed","wspeed_max","pwspeed","wdir","sp","nirradiance","pbl00","pbl12","pblmin","pblmax","coordx","coordy","altitude","altitudedem","jd"
2016-01-01,2016,"IT0885A",22.304347826087,1,"inverno",1205805,9.5,8.1,11.4,1,0.1,86,-2.4,0.5,2.45153013442625,1.32985109544769,2.86530975637888,101.768288932021,1006.5,51.5,0.31,0.46,0.28,0.6,731773,4663755,26,47,1095
2016-01-02,2016,"IT0885A",11.8304347826087,1,"inverno",1205805,11.4,9.8,13.3,13.4,1,89.1,-3,5,5.8309518948453,1.86496511679864,2.45153013442625,149.036243467926,999.5,15,0.63,0.7,0.53,0.87,731773,4663755,26,47,1096
2016-01-03,2016,"IT0885A",15.1391304347826,1,"inverno",1205805,10.4,8.2,13.3,8.2,13.4,85.1,3.4,-2.5,4.22018956920184,2.14844808950996,5.8309518948453,306.32682595212,989.7,60.3,0.93,1.05,0.33,1.09,731773,4663755,26,47,1097
2016-01-04,2016,"IT0885A",23.8260869565217,1,"inverno",1205805,11.7,8.4,13.4,8.1,8.2,88.6,3.2,2,3.77359245282264,1.33482288723056,4.22018956920184,237.994616791917,982.6,18,0.39,0.58,0.36,0.88,731773,4663755,26,47,1098
2016-01-05,2016,"IT0885A",27,1,"inverno",1205805,11.3,9.5,12.1,6.2,8.1,91.3,-0.6,1.2,1.34164078649987,3.21613984447458,3.77359245282264,153.434948822922,981.9,14.5,0.61,0.43,0.15,0.63,731773,4663755,26,47,1099
2016-01-06,2016,"IT0885A",17.1304347826087,1,"inverno",1205805,9.9,8.4,11.3,7,6.2,87.9,4.1,-0.5,4.13037528561268,1.88668805901985,1.34164078649987,276.952957468174,982.6,53.1,0.37,1.09,0.37,1.28,731773,4663755,26,47,1100
2016-01-07,2016,"IT0885A",26.6086956521739,1,"inverno",1205805,9.6,6.2,11.7,0.9,7,89.6,-0.5,0.2,0.53851648071345,3.02791068052843,4.13037528561268,111.801409486352,987,65.5,0.46,0.25,0.12,0.71,731773,4663755,26,47,1101
2016-01-08,2016,"IT0885A",14.8260869565217,1,"inverno",1205805,13.1,11.2,15,0.9,0.9,92.9,-1.7,3.2,3.62353418639869,2.01180892727362,0.53851648071345,152.02052561152,990.9,53.8,0.16,0.49,0.14,0.63,731773,4663755,26,47,1102
2016-01-09,2016,"IT0885A",7.1304347826087,1,"inverno",1205805,14,13.1,14.8,1,0.9,93.5,-2.3,5.3,5.77754273026172,5.05830607569853,3.62353418639869,156.540975918538,991.6,61.2,0.63,0.55,0.35,0.63,731773,4663755,26,47,1103
2016-01-10,2016,"IT0885A",9.73913043478261,1,"inverno",1205805,14.3,13.7,15.1,3.9,1,86.8,4.4,5,6.66033032213868,1.23929822083973,5.77754273026172,221.347777219694,990.2,70.3,0.47,0.95,0.47,1.11,731773,4663755,26,47,1104
2016-01-11,2016,"IT0885A",10.8260869565217,1,"inverno",1205805,14.3,13.3,15.2,2,3.9,84.5,4.2,6.7,7.90759128938769,7.53575377675788,6.66033032213868,212.082187156066,988.9,57.9,0.97,0.91,0.75,1.33,731773,4663755,26,47,1105
