"date","reporting_year","station_eu_code","value","mese","stagione","station_code","t2m","tmin2m","tmax2m","tp","ptp","rh","u10m","v10m","wspeed","wspeed_max","pwspeed","wdir","sp","nirradiance","pbl00","pbl12","pblmin","pblmax","coordx","coordy","altitude","altitudedem","jd"
2016-01-01,2016,"IT2264A",21.6086956521739,1,"inverno",1205823,9.2,7.4,11.5,0.5,0,84.9,-2.2,0.2,2.20907220343745,1.32985109544769,2.83019433961698,95.1944289077348,1009.7,54.4,0.31,0.46,0.28,0.6,730583,4664315,6,7,1095
2016-01-02,2016,"IT2264A",13.5217391304348,1,"inverno",1205823,11.5,9.6,13.5,11.7,0.5,89.1,-2.6,4.9,5.54707129934347,1.86496511679864,2.20907220343745,152.04903097211,1002.4,13.8,0.63,0.7,0.53,0.87,730583,4664315,6,7,1096
2016-01-03,2016,"IT2264A",16.9565217391304,1,"inverno",1205823,10.2,7.8,13.4,8.8,11.7,85.6,3,-2.3,3.78021163428716,2.14844808950996,5.54707129934347,307.476179561361,992.9,63.2,0.93,1.05,0.33,1.09,730583,4664315,6,7,1097
2016-01-04,2016,"IT2264A",30.4782608695652,1,"inverno",1205823,11.5,8.1,13.5,7,8.8,89.2,2.4,1.9,3.06104557300279,1.33482288723056,3.78021163428716,231.632514615138,985.5,19.1,0.39,0.58,0.36,0.88,730583,4664315,6,7,1098
2016-01-05,2016,"IT2264A",34.2173913043478,1,"inverno",1205823,11,8.8,12.2,5,7,92.3,-0.8,1.1,1.36014705087354,3.21613984447458,3.06104557300279,143.972626614896,984.9,17,0.61,0.43,0.15,0.63,730583,4664315,6,7,1099
2016-01-06,2016,"IT2264A",16.8260869565217,1,"inverno",1205823,9.6,8.3,10.8,6.9,5,88.3,3.6,-0.6,3.64965751817893,1.88668805901985,1.36014705087354,279.462322208026,985.6,53.1,0.37,1.09,0.37,1.28,730583,4664315,6,7,1100
2016-01-07,2016,"IT2264A",30.6521739130435,1,"inverno",1205823,9.4,5.7,11.6,0.8,6.9,89.9,-0.8,0.4,0.894427190999916,3.02791068052843,3.64965751817893,116.565051177078,990,64.2,0.46,0.25,0.12,0.71,730583,4664315,6,7,1101
2016-01-08,2016,"IT2264A",16.7391304347826,1,"inverno",1205823,13.1,10.9,15.2,0.8,0.8,92.1,-1.7,3.2,3.62353418639869,2.01180892727362,0.894427190999916,152.02052561152,993.8,53.4,0.16,0.49,0.14,0.63,730583,4664315,6,7,1102
2016-01-09,2016,"IT2264A",10.7391304347826,1,"inverno",1205823,14.1,13.1,15.1,1.1,0.8,92.8,-1.9,5.4,5.72450871254468,5.05830607569853,3.62353418639869,160.615484320642,994.4,61.9,0.63,0.55,0.35,0.63,730583,4664315,6,7,1103
2016-01-10,2016,"IT2264A",7.1304347826087,1,"inverno",1205823,14.4,13.7,15.3,3.1,1.1,86.6,4.2,5,6.5299310869258,1.23929822083973,5.72450871254468,220.03025927189,993,69.7,0.47,0.95,0.47,1.11,730583,4664315,6,7,1104
2016-01-11,2016,"IT2264A",7.82608695652174,1,"inverno",1205823,14.4,13,15.5,2.7,3.1,84.3,4,6.7,7.80320446995976,7.53575377675788,6.5299310869258,210.837831944687,991.6,57.8,0.97,0.91,0.75,1.33,730583,4664315,6,7,1105
2016-01-12,2016,"IT2264A",20.5652173913043,1,"inverno",1205823,12.2,11.4,13.1,0.2,2.7,69.9,6.4,2.4,6.83520299625403,2.37081020564442,7.80320446995976,249.443954780417,993.8,71.4,0.82,1.54,0.57,1.83,730583,4664315,6,7,1106
2016-01-13,2016,"IT2264A",13.9565217391304,1,"inverno",1205823,10.6,8,12.1,0.3,0.2,64.5,5.9,-2.5,6.40780773744032,1.74000878860846,6.83520299625403,292.963773059855,1000.7,78,0.92,1.24,0.77,1.8,730583,4664315,6,7,1107
2016-01-14,2016,"IT2264A",16.1304347826087,1,"inverno",1205823,9.7,5.2,12.3,9.6,0.3,80.6,0.5,4,4.03112887414927,2.33673401505923,6.40780773744032,187.125016348902,1001.4,32.3,0.64,1.09,0.38,1.2,730583,4664315,6,7,1108
2016-01-15,2016,"IT2264A",16.9565217391304,1,"inverno",1205823,10.4,7.7,12.3,3.6,9.6,78.2,2.5,-2,3.20156211871642,2.51133986446715,4.03112887414927,308.65980825409,993.3,48.9,1.02,0.82,0.51,1.09,730583,4664315,6,7,1109
2016-01-16,2016,"IT2264A",9.56521739130435,1,"inverno",1205823,6.5,4.8,8.7,0.2,3.6,57.5,-3.2,-7.1,7.78781098897502,3.71930504859631,3.20156211871642,24.2612908524778,992.8,69.9,0.73,1.26,0.37,1.72,730583,4664315,6,7,1110
2016-01-17,2016,"IT2264A",13.0434782608696,1,"inverno",1205823,4.9,3.3,7.4,0.1,0.2,51.2,-0.2,-6.5,6.50307619515564,3.661007320845,7.78781098897502,1.76239102366054,999.2,91.2,1.57,1.38,1.25,2.21,730583,4664315,6,7,1111
2016-01-18,2016,"IT2264A",15.5217391304348,1,"inverno",1205823,3.9,2.2,6.2,0,0.1,53.6,-2.5,-3.8,4.54862616621766,1.12689735833336,6.50307619515564,33.340707346477,1002.8,94.9,1.85,0.69,0.54,1.85,730583,4664315,6,7,1112
2016-01-19,2016,"IT2264A",25.25,1,"inverno",1205823,5,2.8,7.9,0,0,63.4,-2.4,-1.3,2.72946881279124,1.56541099661151,4.54862616621766,61.5570713756366,1000.2,81,0.69,0.83,0.64,1.12,730583,4664315,6,7,1113
2016-01-20,2016,"IT2264A",44.7391304347826,1,"inverno",1205823,5.8,2.4,9,1.1,0,75.9,-2.4,0.2,2.40831891575846,1.61125801125562,2.72946881279124,94.7636416907262,1002.4,85.6,0.56,0.38,0.23,0.68,730583,4664315,6,7,1114
2016-01-21,2016,"IT2264A",39.8260869565217,1,"inverno",1205823,7.8,5.6,10.8,0,1.1,80.7,-2.2,-1,2.41660919471891,2.40706189715983,2.40831891575846,65.5560452195835,1004.8,71.1,0.3,0.49,0.17,0.64,730583,4664315,6,7,1115
2016-01-22,2016,"IT2264A",48.304347826087,1,"inverno",1205823,7.2,4.2,11,0,0,82.3,-1.7,-1.5,2.26715680975093,1.60344064986145,2.41660919471891,48.5763343749974,1013,82.7,0.15,0.25,0.12,0.46,730583,4664315,6,7,1116
2016-01-23,2016,"IT2264A",41.2608695652174,1,"inverno",1205823,7.6,4.6,11.1,0.1,0,86.3,-0.8,-1.1,1.36014705087354,1.77036398594385,2.26715680975093,36.0273733851036,1016.3,70.8,0.23,0.23,0.12,0.57,730583,4664315,6,7,1117
2016-01-24,2016,"IT2264A",33.4347826086956,1,"inverno",1205823,8.3,5.1,11.5,0,0.1,75.7,-0.9,-1.5,1.74928556845359,1.93251810996488,1.36014705087354,30.9637565320735,1018.8,96.5,0.53,0.2,0.16,0.53,730583,4664315,6,7,1118
