"date","reporting_year","station_eu_code","value","mese","stagione","station_code","t2m","tmin2m","tmax2m","tp","ptp","rh","u10m","v10m","wspeed","wspeed_max","pwspeed","wdir","sp","nirradiance","pbl00","pbl12","pblmin","pblmax","coordx","coordy","altitude","altitudedem","jd"
2016-01-01,2016,"IT0956A",50.3913043478261,1,"inverno",1205804,8.5,6.6,11.3,0.2,0,87.8,-1.2,-0.1,1.20415945787923,1.32985109544769,1.26491106406735,85.2363583092738,1013.4,37.7,0.16,0.4,0.16,0.54,796222,4640146,53,51,1095
2016-01-02,2016,"IT0956A",40.7826086956522,1,"inverno",1205804,8.6,5.8,10.9,7,0.2,89.2,-2.2,1.2,2.50599281722833,1.86496511679864,1.20415945787923,118.610459665965,1007.1,16.1,0.17,0.49,0.17,0.56,796222,4640146,53,51,1096
2016-01-03,2016,"IT0956A",30.3478260869565,1,"inverno",1205804,9.4,4.5,11.4,11.3,7,93.5,1.1,-0.2,1.11803398874989,2.14844808950996,2.50599281722833,280.304846468766,996.4,52.8,0.42,0.9,0.06,1.02,796222,4640146,53,51,1097
2016-01-04,2016,"IT0956A",40.2173913043478,1,"inverno",1205804,9.3,5.3,12.4,12.3,11.3,94,-0.7,1,1.22065556157337,1.33482288723056,1.11803398874989,145.007979801441,989.8,10.5,0.1,0.58,0.1,0.58,796222,4640146,53,51,1098
2016-01-05,2016,"IT0956A",52.5217391304348,1,"inverno",1205804,9.7,8.5,11.9,3.4,12.3,94.7,-0.9,0.1,0.905538513813742,3.21613984447458,1.22065556157337,96.3401917459099,988.8,15,0.48,0.29,0.03,0.5,796222,4640146,53,51,1099
2016-01-06,2016,"IT0956A",38,1,"inverno",1205804,9.1,5.7,11.1,12.7,3.4,93.4,1,0.5,1.11803398874989,1.88668805901985,0.905538513813742,243.434948822922,989.5,49,0.08,0.65,0.08,1.1,796222,4640146,53,51,1100
2016-01-07,2016,"IT0956A",45.6521739130435,1,"inverno",1205804,8,3.1,11.8,0.2,12.7,87.1,-0.9,0.1,0.905538513813742,3.02791068052843,1.11803398874989,96.3401917459099,994,75.7,0.16,0.28,0.05,0.47,796222,4640146,53,51,1101
2016-01-08,2016,"IT0956A",42.3913043478261,1,"inverno",1205804,11.9,8.3,15.2,0.6,0.2,90.9,-1.6,1.4,2.12602916254693,2.01180892727362,0.905538513813742,131.18592516571,998.2,40.2,0.06,0.53,0.04,0.57,796222,4640146,53,51,1102
2016-01-09,2016,"IT0956A",33.0434782608696,1,"inverno",1205804,13.3,11.7,15.7,0.5,0.6,91.7,-2,2.6,3.28024389337135,5.05830607569853,2.12602916254693,142.431407971173,998.9,47,0.27,0.74,0.21,0.83,796222,4640146,53,51,1103
2016-01-10,2016,"IT0956A",23.3913043478261,1,"inverno",1205804,13.5,11.8,15.7,9.5,0.5,90.7,0.6,2.5,2.57099202643649,1.23929822083973,3.28024389337135,193.495733280796,997.8,65.2,0.32,0.95,0.22,1.01,796222,4640146,53,51,1104
2016-01-11,2016,"IT0956A",20.8695652173913,1,"inverno",1205804,13.7,11.8,15.8,3.7,9.5,88.6,1.2,3.8,3.98497176903425,7.53575377675788,2.57099202643649,197.525568373723,996.7,53.6,0.28,0.93,0.28,1.39,796222,4640146,53,51,1105
2016-01-12,2016,"IT0956A",35.6521739130435,1,"inverno",1205804,11.6,9.6,13.1,1.1,3.7,77.6,3.1,1.3,3.36154726279432,2.37081020564442,3.98497176903425,247.249023657212,997.9,68.6,0.81,1.67,0.34,1.67,796222,4640146,53,51,1106
2016-01-13,2016,"IT0956A",56,1,"inverno",1205804,9.1,4.3,12,1.6,1.1,76.9,0.9,-0.5,1.0295630140987,1.74000878860846,3.36154726279432,299.054604099077,1004.4,65,0.28,1.09,0.23,1.22,796222,4640146,53,51,1107
2016-01-14,2016,"IT0956A",46.304347826087,1,"inverno",1205804,7.5,2.2,11.3,9.6,1.6,86.5,-0.9,1.7,1.92353840616713,2.33673401505923,1.0295630140987,152.102728969052,1006,45.4,0.2,1.12,0.02,1.12,796222,4640146,53,51,1108
2016-01-15,2016,"IT0956A",38.6521739130435,1,"inverno",1205804,10.3,6.8,11.8,7.7,9.6,87.3,1.5,0.2,1.51327459504216,2.51133986446715,1.92353840616713,262.405356631409,996.8,31.9,0.78,0.66,0.22,0.9,796222,4640146,53,51,1109
2016-01-16,2016,"IT0956A",35.9565217391304,1,"inverno",1205804,5.5,1.9,9.2,0.4,7.7,66.4,-0.5,-3.2,3.23882694814033,3.71930504859631,1.51327459504216,8.88065915052027,994.9,53,0.21,1.04,0.1,1.64,796222,4640146,53,51,1110
2016-01-17,2016,"IT0956A",24.5217391304348,1,"inverno",1205804,3.7,1.1,7.1,0,0.4,54.2,1,-4.4,4.51220566907139,3.661007320845,3.23882694814033,347.195733934713,1001,93.7,1.23,1.36,0.72,1.46,796222,4640146,53,51,1111
2016-01-18,2016,"IT0956A",47.304347826087,1,"inverno",1205804,2.3,-0.4,6.6,0,0,63.3,-0.3,-2.2,2.22036033111745,1.12689735833336,4.51220566907139,7.76516601842536,1005.8,96.6,0.69,0.66,0.12,1.14,796222,4640146,53,51,1112
2016-01-19,2016,"IT0956A",50.2173913043478,1,"inverno",1205804,3.2,-0.1,8.2,0,0,63.3,-0.9,-1,1.34536240470737,1.56541099661151,2.22036033111745,41.9872124958167,1003.8,87.6,0.2,0.72,0.11,1.16,796222,4640146,53,51,1113
2016-01-20,2016,"IT0956A",65.304347826087,1,"inverno",1205804,3,-1.7,8.6,1.8,0,76.5,-1.1,-0.4,1.17046999107196,1.61125801125562,1.34536240470737,70.0168934781,1006.3,94.9,0.1,0.33,0.06,0.53,796222,4640146,53,51,1114
2016-01-21,2016,"IT0956A",62.7826086956522,1,"inverno",1205804,6.5,3,11.5,0.2,1.8,84.8,-0.7,-0.7,0.989949493661166,2.40706189715983,1.17046999107196,45,1008.4,76.1,0.19,0.56,0.04,0.65,796222,4640146,53,51,1115
2016-01-22,2016,"IT0956A",58.695652173913,1,"inverno",1205804,6.2,1.3,12,0,0.2,83.3,-0.6,-0.5,0.781024967590665,1.60344064986145,0.989949493661166,50.1944289077348,1016.6,91.5,0.04,0.41,0.02,0.71,796222,4640146,53,51,1116
2016-01-23,2016,"IT0956A",56.2173913043478,1,"inverno",1205804,6.3,1.5,11.3,0,0,85.8,-0.6,-0.6,0.848528137423857,1.77036398594385,0.781024967590665,45,1019.9,81.9,0.03,0.27,0.03,0.55,796222,4640146,53,51,1117
2016-01-24,2016,"IT0956A",56.7826086956522,1,"inverno",1205804,6.2,0.6,12.2,0,0,81.5,-0.6,-0.6,0.848528137423857,1.93251810996488,0.848528137423857,45,1022.3,99.4,0.17,0.24,0.04,0.43,796222,4640146,53,51,1118
2016-01-25,2016,"IT0956A",67.4782608695652,1,"inverno",1205804,6,0.7,12.4,0,0,80.4,-0.2,-1.1,1.11803398874989,2.34404946760725,0.848528137423857,10.304846468766,1021.9,100.2,0.03,0.37,0.03,0.53,796222,4640146,53,51,1119
2016-01-26,2016,"IT0956A",64.0434782608696,1,"inverno",1205804,6.8,1.4,12.7,0,0,87.4,0.2,-1.4,1.41421356237309,1.31796063147209,1.11803398874989,351.869897645844,1020.1,92.7,0.08,0.38,0.05,0.57,796222,4640146,53,51,1120
2016-01-27,2016,"IT0956A",56.4347826086956,1,"inverno",1205804,8.6,3.4,13.6,0,0,90.1,0.1,-0.5,0.509901951359279,1.72998176798834,1.41421356237309,348.69006752598,1019.2,81.8,0.09,0.4,0.02,0.67,796222,4640146,53,51,1121
2016-01-28,2016,"IT0956A",60.6086956521739,1,"inverno",1205804,10,6.9,13.4,0.1,0,92.3,-0.1,-0.4,0.412310562561766,2.05862226314068,0.509901951359279,14.0362434679265,1019,49,0.11,0.38,0.02,0.49,796222,4640146,53,51,1122
2016-01-29,2016,"IT0956A",62.9130434782609,1,"inverno",1205804,9.8,6.7,13.3,0.2,0.1,92.1,0.1,-0.4,0.412310562561766,2.18054563688324,0.412310562561766,345.963756532074,1020.4,53.9,0.12,0.65,0.06,0.75,796222,4640146,53,51,1123
2016-01-30,2016,"IT0956A",53.304347826087,1,"inverno",1205804,9.8,6.5,13.3,0.6,0.2,92.1,-0.4,0.8,0.894427190999916,1.22480102072711,0.412310562561766,153.434948822922,1019.1,52,0.04,0.49,0.02,0.58,796222,4640146,53,51,1124
2016-01-31,2016,"IT0956A",27.2608695652174,1,"inverno",1205804,11.6,10,13.5,2.7,0.6,90.2,0.4,2.2,2.23606797749979,4.18930376911941,0.894427190999916,190.304846468766,1011.3,40.3,0.61,0.74,0.1,0.92,796222,4640146,53,51,1125
2016-02-01,2016,"IT0956A",51.6521739130435,2,"inverno",1205804,11.1,6.7,15.1,0,2.7,91.2,-1,0.6,1.16619037896906,1.94083155868026,2.23606797749979,120.963756532074,1012.4,86.9,0.11,0.53,0.1,0.64,796222,4640146,53,51,1126
2016-02-02,2016,"IT0956A",38.3478260869565,2,"inverno",1205804,10.6,6.8,14.5,0.2,0,92.4,-0.8,1.3,1.52643375224737,2.95637422694172,1.16619037896906,148.392497753751,1016.1,57.6,0.12,0.65,0.05,0.71,796222,4640146,53,51,1127
2016-02-03,2016,"IT0956A",36.1739130434783,2,"inverno",1205804,12,10.8,13.9,3.1,0.2,90.5,0.1,2.3,2.30217288664427,1.86706924387576,1.52643375224737,182.489552921999,1008.2,56.8,0.35,0.84,0.28,1.05,796222,4640146,53,51,1128
2016-02-04,2016,"IT0956A",32.5652173913044,2,"inverno",1205804,8.1,4.1,11.6,0.6,3.1,69.3,1.2,-3.9,4.08044115262063,4.01162341112103,2.30217288664427,342.897271030948,1007.6,112.8,0.81,1.23,0.15,1.64,796222,4640146,53,51,1129
2016-02-05,2016,"IT0956A",67.2173913043478,2,"inverno",1205804,6.8,0.8,13.9,0,0.6,70.4,-0.6,-0.9,1.0816653826392,2.23085027801897,4.08044115262063,33.6900675259798,1013.8,116.4,0.12,0.42,0.03,0.53,796222,4640146,53,51,1130
2016-02-06,2016,"IT0956A",55.9545454545455,2,"inverno",1205804,7.4,2.2,13.2,0,0,79.7,-1.2,0.9,1.5,2.59942399419213,1.0816653826392,126.869897645844,1018,101.4,0.09,0.92,0.05,1.09,796222,4640146,53,51,1131
2016-02-07,2016,"IT0956A",24.1304347826087,2,"inverno",1205804,9.7,6.6,11.9,2,0,79.2,-3.4,3,4.53431361950185,2.41347418750922,1.5,131.423665625003,1008.3,44.1,0.39,1.03,0.39,1.03,796222,4640146,53,51,1132
2016-02-08,2016,"IT0956A",26.1111111111111,2,"inverno",1205804,11.3,10.1,13.2,1.4,2,86.6,-1.5,2.6,3.00166620396073,3.53361610560056,4.53431361950185,150.018360631151,1006.3,52.2,0.78,0.61,0.33,0.83,796222,4640146,53,51,1133
2016-02-09,2016,"IT0956A",29.7272727272727,2,"inverno",1205804,11.5,8.8,14.1,2.5,1.4,86.1,-1,3.7,3.83275357934736,1.49585978295485,3.00166620396073,164.875992691689,1005.3,69.9,0.46,1.08,0.27,1.15,796222,4640146,53,51,1134
2016-02-10,2016,"IT0956A",31.8260869565217,2,"inverno",1205804,11,5.7,12.4,6.5,2.5,71.3,3.8,1.1,3.9560080889705,6.82656669096302,3.83275357934736,253.855661219717,992.3,100,0.81,1.67,0.3,2.14,796222,4640146,53,51,1135
2016-02-11,2016,"IT0956A",47.2608695652174,2,"inverno",1205804,8.6,5.8,12.2,6.3,6.5,79.2,0,-0.1,0.1,2.11512100542096,3.9560080889705,360,997.1,100.1,0.29,0.92,0.17,1.05,796222,4640146,53,51,1136
2016-02-12,2016,"IT0956A",30.3913043478261,2,"inverno",1205804,9.3,6.5,11.4,11,6.3,85.9,-1.3,2.4,2.72946881279124,5.80447513062064,0.1,151.557071375637,995.4,45.3,0.23,0.69,0.23,0.87,796222,4640146,53,51,1137
2016-02-13,2016,"IT0956A",22.304347826087,2,"inverno",1205804,12,9.6,14.9,7,11,85.2,0.7,1.9,2.02484567313166,2.34757975186974,2.72946881279124,200.224859431168,989.1,96.1,0.82,0.59,0.28,1.28,796222,4640146,53,51,1138
2016-02-14,2016,"IT0956A",17.5217391304348,2,"inverno",1205804,12.5,9.9,15.9,19,7,94.3,-0.5,2.8,2.84429253066558,3.76764637123351,2.02484567313166,169.875328344602,986.2,53.3,0.28,0.64,0.1,0.96,796222,4640146,53,51,1139
2016-02-15,2016,"IT0956A",22.3913043478261,2,"inverno",1205804,12.3,11.4,14.5,15.3,19,90.6,-0.9,3,3.13209195267317,3.22422656499555,2.84429253066558,163.300755766006,991,91.2,0.22,1.27,0.13,1.53,796222,4640146,53,51,1140
2016-02-16,2016,"IT0956A",47.304347826087,2,"inverno",1205804,11.8,8.1,16,3.2,15.3,81.9,-1.5,-0.6,1.61554944214035,2.75686594579961,3.13209195267317,68.1985905136482,1002.1,72.8,0.68,0.19,0.07,0.68,796222,4640146,53,51,1141
2016-02-17,2016,"IT0956A",39.8260869565217,2,"inverno",1205804,11.8,9.2,14.9,3.3,3.2,89.6,-0.4,2,2.03960780543711,1.28996570993895,1.61554944214035,168.69006752598,1005.8,89,0.27,1.02,0.04,1.02,796222,4640146,53,51,1142
