"date","reporting_year","station_eu_code","value","mese","stagione","station_code","t2m","tmin2m","tmax2m","tp","ptp","rh","u10m","v10m","wspeed","wspeed_max","pwspeed","wdir","sp","nirradiance","pbl00","pbl12","pblmin","pblmax","coordx","coordy","altitude","altitudedem","jd"
2016-01-01,2016,"IT2173A",19.3478260869565,1,"inverno",1205907,7.4,6.3,8.8,0.4,0,79.2,-2.3,-0.2,2.30867927612304,1.32985109544769,1.64924225024706,85.0302592718897,982.1,30.6,0.34,0.31,0.26,0.34,883123,4573600,NA,11,1095
2016-01-02,2016,"IT2173A",26.6521739130435,1,"inverno",1205907,7.3,4.9,9.4,5.7,0.4,87.9,-2.8,-1.1,3.00832179129826,1.86496511679864,2.30867927612304,68.5522636728947,976.8,15.5,0.22,0.27,0.11,0.29,883123,4573600,NA,11,1096
2016-01-03,2016,"IT2173A",19.5652173913043,1,"inverno",1205907,9.1,7,10.7,15.5,5.7,88.3,3.6,-1.4,3.86264158316559,2.14844808950996,3.00832179129826,291.250505507133,965.2,56.5,0.38,0.86,0.16,0.99,883123,4573600,NA,11,1097
2016-01-04,2016,"IT2173A",32.1739130434783,1,"inverno",1205907,8.6,6.1,10.4,6.5,15.5,91.8,0.9,-1,1.34536240470737,1.33482288723056,3.86264158316559,318.012787504183,959.7,12.6,0.13,0.42,0.08,0.57,883123,4573600,NA,11,1098
2016-01-05,2016,"IT2173A",26.1739130434783,1,"inverno",1205907,10.1,8.8,11.2,4.7,6.5,91.6,-0.2,-0.8,0.824621125123532,3.21613984447458,1.34536240470737,14.0362434679265,958.5,16.1,0.45,0.39,0.05,0.45,883123,4573600,NA,11,1099
2016-01-06,2016,"IT2173A",14.7826086956522,1,"inverno",1205907,9,7,10.8,11.8,4.7,88.2,3.3,-0.7,3.3734255586866,1.88668805901985,0.824621125123532,281.976132444203,958.8,51.6,0.37,0.92,0.04,1,883123,4573600,NA,11,1100
2016-01-07,2016,"IT2173A",24.1304347826087,1,"inverno",1205907,7.6,4.5,10.1,1.2,11.8,81.8,1.4,-1.3,1.91049731745428,3.02791068052843,3.3734255586866,312.878903603339,962.9,81.7,0.46,0.28,0.12,0.47,883123,4573600,NA,11,1101
2016-01-09,2016,"IT2173A",16.6086956521739,1,"inverno",1205907,11.9,9.8,14,2,1,95.7,-1.3,1.4,1.91049731745428,5.05830607569853,0.905538513813742,137.121096396661,969.7,58.2,0.15,0.47,0.12,0.49,883123,4573600,NA,11,1103
2016-01-10,2016,"IT2173A",19.695652173913,1,"inverno",1205907,12.4,10.6,14.2,6.4,2,92.7,2.6,0.7,2.69258240356725,1.23929822083973,1.91049731745428,254.931511840508,968,69.1,0.23,0.67,0.17,0.74,883123,4573600,NA,11,1104
2016-01-11,2016,"IT2173A",16.0434782608696,1,"inverno",1205907,12.2,9.7,13.8,6.2,6.4,89.4,4.1,2.3,4.70106370941726,7.53575377675788,2.69258240356725,240.708637829016,967.6,57,0.37,0.92,0.37,1.27,883123,4573600,NA,11,1105
