"station_eu_code";"rmse_20";"rmse_80";"mse_20";"mse_80";"rsq_20";"rsq_80";"FAC2";"FB";"NMSE"
IT0267A;5.80539714115209;5.68680214333932;33.7026359664969;32.3397186174887;0.748093014636913;0.752970740898951;0.988505747126437;0.000832279386388621;0.045678872560548
IT0477A;14.2797871401165;13.5963601910438;203.912320767035;184.861010444599;0.582443613098604;0.597241885863067;0.994301994301994;0.0124006234768678;0.0532706396820001
IT0594A;7.74102302077302;7.4197290480872;59.9234374081379;55.052379147029;0.663091856514324;0.721124348493508;0.982954545454545;0.0191757996354425;0.0479180700149393
IT0709A;6.34121390068679;6.05506060292463;40.2109937342634;36.66375890509;0.728744483072792;0.76051140993654;0.972222222222222;0.0269278932625686;0.0579912145654487
IT0732A;7.99684836321813;6.24980698874317;63.9495837443045;39.060087396543;0.738878251497571;0.763981180025752;0.975;0.0438862733248008;0.0935137115958593
IT0741A;7.91670606477372;6.74846764493012;62.6742349160251;45.5418155546687;0.621467916514866;0.723632966224415;0.946778711484594;0.0141108189652545;0.08531555519287
IT0742A;7.20092933228043;6.00132370384121;51.8533832484967;36.0158861982863;0.676385184399306;0.757048895628331;0.974358974358974;0.0112299162833798;0.0925055244953241
IT0761A;13.8139755341893;12.4313687487144;190.82592005918;154.538928966512;0.59352004056818;0.628377048250654;0.973529411764706;0.0102679709006106;0.0785088341652208
IT0771A;8.46875359153142;8.79534413327848;71.7197873940763;77.3580784227962;0.786489349534168;0.776520294100013;0.983333333333333;0.0183154855255777;0.0354781655754966
IT0775A;5.62647955334269;5.15968979069924;31.6572721641834;26.6223987362459;0.820623894862181;0.83750025574547;0.988603988603989;0.00360212224459406;0.0458895516740413
IT0776A;8.42928437663892;8.5670920100261;71.052835102249;73.3950655082531;0.69550843980184;0.688852908775791;0.980662983425414;0.0118769738950438;0.0446751655816102
IT0777A;8.27983017309399;7.6094759663423;68.5555876952777;57.9041244823411;0.768713370179025;0.797421540669342;0.988700564971751;0.0310332652547161;0.0429345762506603
IT0778A;9.31077520997725;9.03921231929809;86.690535010727;81.7073593533503;0.702787315498003;0.723433251173078;0.985994397759104;0.0117024185874404;0.0612657363134785
IT0837A;5.84914550049634;5.68261589977484;34.2125030859766;32.2921234643738;0.772823036150225;0.781559696427238;0.968481375358166;0.0111202739919016;0.0583032814076819
IT0839A;6.04815174565647;5.77869837811648;36.5801395384874;33.393354945246;0.768373400327558;0.803312634266623;0.983240223463687;0.0100250039829591;0.042228369826527
IT0842A;7.28767870042601;6.39019947086918;53.110260840643;40.8346492774968;0.580666553702813;0.638777182175788;0.952247191011236;0.0123370284296849;0.0939188025302267
IT0846A;6.9701344318214;6.56985048985694;48.5827739976622;43.1629354590734;0.701098807601648;0.735111775550622;0.98876404494382;0.00900394832726335;0.058207583425592
IT0906A;5.32727931071466;5.6646018719862;28.3799048543684;32.0877143681096;0.859018444059664;0.847360858324323;0.988795518207283;0.0100022512440427;0.0373797596911619
IT0908A;4.46091324350729;4.39916909943613;19.8997469660987;19.3526887654337;0.746934885507918;0.765397026040864;0.963483146067416;0.0149974988126544;0.0788568281770305
IT0912A;6.32803722480717;6.03008083848981;40.0440551185453;36.361874918722;0.829810055605166;0.826601531882349;0.997229916897507;0.00370244858762652;0.0389249003639119
IT0997A;8.38716896169719;7.61395008140665;70.3446031920568;57.9722358421524;0.770236988519176;0.801199944431853;0.994413407821229;0.00718047033173086;0.0374963232865485
IT1016A;8.99806679781759;8.93807010621778;80.9652060979873;79.8890972236638;0.743835500047997;0.75312224200954;1;0.00255824876184644;0.0306702764857564
IT1104A;8.12017033459015;7.97248757857621;65.9371662627579;63.5605581905519;0.75757347642248;0.752549761593206;0.994413407821229;0.0102782221215054;0.0398774321707622
IT1174A;5.84489348541371;5.02107698013075;34.1627798558316;25.211214040399;0.775481589628721;0.815360333420242;0.991549295774648;0.0323398598760642;0.0470945261239727
IT1190A;5.3057575657266;5.11112577227007;28.1510633462651;26.1236066599633;0.801739948405276;0.814855924068616;0.947075208913649;0.00913538258914427;0.0695318091229443
IT1203A;6.7550277437538;6.32453257778865;45.6303998188835;39.9997123275099;0.737343308437161;0.736999484564216;0.967647058823529;0.0113700318357434;0.067330666067385
IT1251A;8.67055910813895;8.86042124688093;75.1785952477312;78.5070646721791;0.717595509271324;0.705959007949102;0.997252747252747;0.00236848635871203;0.0241251485578146
IT1286A;7.30234089687589;6.92384757364012;53.3241825741861;47.9396652230022;0.721674182680734;0.744169684850086;1;0.00593973934185357;0.0404251480432285
IT1287A;7.09969294121048;6.86555184578052;50.4056398594739;47.1358021471003;0.668390292116881;0.71985591161322;0.985714285714286;0.0194738800282312;0.0442358331664857
IT1392A;4.73402060940712;4.42511931768884;22.4109511302913;19.5816809757829;0.692955085256086;0.755644192275348;0.969014084507042;0.0271537554863109;0.0807555519061953
IT1459A;8.65690147602422;7.90122273895956;74.9419431655902;62.4293207706516;0.648660474232243;0.69880277580466;0.959885386819484;0.00161049224061206;0.078449095121188
IT1588A;7.63678780931085;7.05222586483799;58.3205280444388;49.7338896486899;0.732309838310657;0.784671779366944;0.988857938718663;0.00427617181241942;0.0423719521361906
IT1646A;6.04484829582024;5.3960588192894;36.5401909194809;29.1174507812309;0.608509925766708;0.680393622055003;0.971910112359551;0.0064684221301554;0.0582549200331803
IT1650A;7.52479783895278;7.47810010131729;56.6225825171085;55.9219811253216;0.82213234269595;0.830715021698663;0.975274725274725;0.0218125008747967;0.0437385042167472
IT1692A;11.4775424614712;9.97364207505328;131.733980954874;99.473536241273;0.70949738696641;0.731487615028858;0.970326409495549;0.0151288452921058;0.0722263069695763
IT1734A;7.51759273419047;6.20394734696916;56.5142005171533;38.4889626839657;0.769414554898985;0.829796010306548;0.966666666666667;0.00160369658822888;0.085181569474665
IT1735A;5.9959428390883;5.32665443275051;35.9513305296143;28.3732474459406;0.763668409907745;0.802004807876873;0.961218836565097;0.00952441025342005;0.063571514086093
IT1736A;6.11528048555957;5.87797767312863;37.3966554170656;34.5506215257987;0.725683478286609;0.729560813898602;0.96011396011396;0.0295650458768848;0.0815038017953841
IT1739A;7.40733381097869;7.36979971523997;54.8685941872681;54.3139478427512;0.744601409487593;0.739914861528137;1;0.00135735252164762;0.0389075091697641
IT1746A;4.82129388521206;4.69204689534754;23.2448747275832;22.0153040681404;0.808079651094065;0.791935642861336;0.974358974358974;0.00776522777726362;0.0564168794092405
IT1826A;6.39207775390767;5.66379672905099;40.8586580120013;32.0785933880087;0.811130331304598;0.841351041871684;0.949008498583569;0.00491386568726936;0.0574576686335534
