"station_eu_code";"rmse_20";"rmse_80";"mse_20";"mse_80";"rsq_20";"rsq_80";"FAC2";"FB";"NMSE"
IT0706A;14.528690524674;13.9467793595913;211.082848361753;194.512654505121;0.899320190916672;0.910126051308352;0.835734870317003;0.0299225369512422;0.033658241819455
IT0707A;17.0516588366697;15.9975976525364;290.759069082175;255.923130652437;0.893152514504712;0.89747060749322;0.885474860335196;0.0111543854888506;0.0319029544504181
IT0732A;19.2046059151117;16.9093055099113;368.816888354743;285.924612827516;0.816614190763571;0.842928837240949;0.919667590027701;0.0158867683058876;0.0465868061794589
IT0740A;17.6545296870638;15.3976956961314;311.682418471418;237.089032750664;0.847753185524353;0.884504399722147;0.861764705882353;0.0184319832272069;0.0484764390196601
IT0741A;14.7597936710558;14.1097667331018;217.851509212139;199.085517262545;0.897782324059053;0.905896629858199;0.89367816091954;0.0173253393843137;0.0288254892826466
IT0743A;14.9550931945145;14.7693804087878;223.654812456615;218.134597659485;0.900720695466842;0.896265167421888;0.898305084745763;0.0230056282393924;0.0298559984645204
IT0775A;16.2083883282264;16.7961815097293;262.711852198586;282.111713307773;0.819835742327117;0.835105239943635;0.901449275362319;0.00980074274108659;0.0436746946180459
IT0839A;15.5406210319197;14.025175994531;241.510902057745;196.705561677568;0.897626475476192;0.913720033573625;0.854748603351955;0.0115844082866065;0.0315585482299976
IT0842A;13.0931051100983;13.2740618803747;171.429401424083;176.200718804016;0.909105505399875;0.909074670855126;0.88857938718663;0.0107429547558323;0.0254049330036442
IT0908A;12.3353459374839;11.951247280193;152.160759397401;142.83231155232;0.763205741943257;0.762881641482713;0.974358974358974;0.0070914185983817;0.0228690163781397
IT0912A;13.5581034091269;13.2382953432083;183.82216805258;175.252463594012;0.909545267899261;0.917973722669975;0.86908077994429;0.00720189071105037;0.0272764317862698
IT1174A;14.1133785477779;14.0528075899156;199.187454032877;197.48140115919;0.887853597867156;0.900562116050672;0.928977272727273;0.00740396502096673;0.027177401725867
IT1190A;16.5979234582622;15.2345609052064;275.49106312633;232.091845974445;0.808940324029848;0.837808095537718;0.949579831932773;0.0075187434925975;0.0429250767195501
IT1203A;17.6451066862563;15.7752571822788;311.349789969367;248.858739167038;0.871443195727905;0.887940834534703;0.854227405247813;0.00621585771366069;0.0390556065577185
IT1288A;15.5338620187941;13.9770596006015;241.300869218934;195.358195078766;0.894666760026294;0.913492662120315;0.890173410404624;0.00858435583189753;0.030941924763824
IT1385A;16.6495498326311;15.916526995127;277.207509629265;253.335831586608;0.849767692959347;0.865790232519509;0.907692307692308;0.00811282918428791;0.0422482183086573
IT1388A;15.2385169870803;14.003702736905;232.212399965536;196.1036903436;0.87927194023518;0.89714167430786;0.924581005586592;0.0208661747115976;0.030915004659442
IT1459A;16.495873867795;15.4654973660357;272.113854662202;239.181608778856;0.878671040062097;0.897791878387046;0.878962536023055;0.0295866485476123;0.0346142540196602
IT1463A;19.0262912746688;18.6666607115217;361.999759668539;348.444222119067;0.835829113507633;0.84675880461204;0.870689655172414;0.0112067386774563;0.0469745737299135
IT1464A;15.5277628706069;14.0498612868853;241.111419765797;197.398602180719;0.87945480256914;0.901856184946996;0.832844574780059;0.002798014394233;0.034552795034045
IT1650A;19.5265567598584;16.1233962881859;381.286418895972;259.963907865888;0.848963798067296;0.898053496879427;0.839779005524862;0.00392630694249332;0.0481963405288244
IT1692A;15.1239430291062;14.0686413755357;228.733652747651;197.926670153435;0.891715975777564;0.908231125444024;0.827683615819209;0.0109841565584903;0.0358921803839161
IT1734A;18.7979953780373;17.6519713867446;353.364630232711;311.59209383845;0.845257850411461;0.864024348822698;0.902017291066282;0.00316651082679284;0.0396288058853869
IT1735A;14.8631891933119;14.865770833634;220.914392996182;220.991142478122;0.875869182892455;0.873201626920117;0.918767507002801;0.0037992581860923;0.0334063817154343
IT1736A;14.8034982137945;14.0784688491282;219.143559365818;198.203285135873;0.883227777973378;0.897215866924402;0.904225352112676;0.00810704571934013;0.0288906081974913
IT1739A;14.8876772848536;14.2607382470821;221.642934937946;203.36865535179;0.899157100159108;0.911122112337145;0.859550561797753;0.0111368469684322;0.0306765932704632
IT1743A;19.5661142042113;16.211621858397;382.832825052239;262.816683279655;0.852998730154784;0.902845272704056;0.8;0.0384299187117785;0.0493865399591296
IT1746A;15.407882925274;13.7147700626595;237.402856238951;188.094917871622;0.856263757994232;0.886656517718142;0.917142857142857;0.00239122828330663;0.0330714531475859
IT1812A;13.2093636674436;13.4529086946582;174.487288498779;180.980752346811;0.818235097130136;0.839878663351777;0.997198879551821;0.00952128563380747;0.0151044754599341
IT1826A;18.3120208793961;17.1021816951661;335.330108687438;292.484618734475;0.846658894253973;0.86628316099652;0.912181303116147;0.00676176202780283;0.0423072053690847
IT1865A;15.49932293112;13.0850878574381;240.229011323142;171.219524236873;0.880328017933642;0.905700530521133;0.907514450867052;0.00827559935774463;0.0301833978473821
IT1868A;14.1439149863268;12.2807554533619;200.05033114044;150.816954505279;0.89990861481362;0.925476132769168;0.897435897435897;0.00462159062580663;0.0270768134544543
IT1873A;17.5877072850268;16.7324492847274;309.327447543785;279.974859065976;0.860675557048122;0.876552612319707;0.891364902506964;0.0144714586503959;0.0391495891743917
IT1876A;16.2264729334411;16.2978044498437;263.298423859695;265.618429885345;0.878619332370227;0.888774444944043;0.903954802259887;0.0188750659439917;0.0313796101757555
IT1964A;15.2891559021785;14.0808152005118;233.758288201121;198.269356710965;0.893103449638182;0.91183989148318;0.892045454545455;0.0166507956933574;0.0286776880408764
IT1965A;13.7460645180955;13.8530224848901;188.954289735643;191.906231966872;0.917107647015011;0.913953260845949;0.907042253521127;0.0072589229250111;0.0239155596500669
IT1967A;16.4397657915511;15.0077361791966;270.265899281055;225.232145224365;0.82690470412706;0.853037371672458;0.888571428571429;0.00385082034944947;0.0475644192823807
IT2007A;19.6859092465934;19.5624409198119;387.535022865111;382.689094741131;0.830326188392452;0.838863655346492;0.914364640883978;0.00146731177323473;0.0427615494175422
IT2098A;18.6719106268115;15.3111321152579;348.640246455635;234.430766650881;0.865372412796935;0.896844142307228;0.842105263157895;0.00892197809874986;0.0479372592533111
IT2230A;13.8451152699737;13.0676686245268;191.68721683886;170.763963280443;0.900913642851495;0.91253050036144;0.935754189944134;0.00931403135240694;0.0255262102515925
