"station_eu_code";"rmse_20";"rmse_80";"mse_20";"mse_80";"rsq_20";"rsq_80";"FAC2";"FB";"NMSE"
IT0477A;0.295835504994718;0.272637888214315;0.0875186460154798;0.0743314180899612;0.569646095833787;0.652980676217394;0.957746478873239;0.0138441137733625;0.0854247399723803
IT0707A;0.105751938975203;0.09227727702151;0.0111834725970151;0.00851509585450449;0.756440617693322;0.787448557495979;0.991643454038997;0.00511613119609827;0.0584618789582075
IT0740A;0.0922501954995197;0.0916639429151491;0.00851009856969961;0.00840227843075171;0.738318770882533;0.742474425029222;0.985632183908046;0.0120134495240819;0.0636244540621459
IT0761A;0.234000870953106;0.213440009637193;0.0547564076068122;0.0455566377139251;0.513352868502003;0.625368439196901;0.974576271186441;0.00627868100005428;0.0765345721187091
IT0771A;0.16157867264039;0.165002017093427;0.0261076674522304;0.0272256656448996;0.723829915584626;0.725411460652425;0.991379310344828;0.000520324290201568;0.0569571594456882
IT0776A;0.132325560534334;0.134060331080867;0.0175100539707256;0.0179721723695117;0.604626139317089;0.620890025086164;0.983286908077994;0.00834731677932961;0.0763251077051496
IT0778A;0.171064803844727;0.157417974856495;0.0292631671144349;0.0247804188079201;0.720521715515989;0.778047186496426;0.96078431372549;0.0119049426152911;0.0899864080277612
IT0846A;0.221324865733497;0.188409593065533;0.0489846961919506;0.0354981747591199;0.489679296106302;0.584461830032836;0.908333333333333;0.00967162405242959;0.170171950765562
IT0906A;0.140171803388882;0.129206402794263;0.0196481344652913;0.0166942945230332;0.780559184246125;0.819082925085959;0.985632183908046;0.00224329223052676;0.0554785700638403
IT0997A;0.183257995998189;0.164914128374912;0.0335834930972723;0.027196669737657;0.659307569352805;0.69643698328225;0.943342776203966;0.0151687727329771;0.0883865384207139
IT1104A;0.250862293281506;0.235706795549594;0.0629318901904564;0.0555576934682583;0.409239111607754;0.470033572878292;0.918994413407821;0.028597197004906;0.129574519494075
IT1190A;0.137769663102099;0.138841810652327;0.018980480071266;0.0192770483852166;0.71254864928335;0.706333577319674;0.988538681948424;0.0115310247621906;0.0759686437189364
IT1251A;0.237244176758363;0.194365065828645;0.0562847994057534;0.0377777788145734;0.584177486910501;0.657051375195849;0.977777777777778;0.00113247099711293;0.0763558770331664
IT1286A;0.157352691135323;0.14730528011737;0.0247598694075283;0.0216988455504568;0.580562275324106;0.623672563868899;0.985955056179775;0.00825636111259102;0.0620837035905099
IT1459A;0.144502659200728;0.147156417881066;0.0208810185160819;0.021655011323587;0.767686718709769;0.741382964057895;0.982808022922636;0.0398842195838057;0.0715937550402546
IT1588A;0.120690992048543;0.118048032752057;0.0145663155616614;0.0139353380366308;0.764741495245166;0.771249265146038;0.997214484679666;0.000113939007565792;0.0546779636598843
IT1735A;0.16320633214337;0.136811751272768;0.0266363068516921;0.0187174552863217;0.517760554338852;0.648666106348532;0.96056338028169;0.0273071624440069;0.0994761442792791
IT1746A;0.195984834700754;0.189687460293694;0.038410055432682;0.0359813325926718;0.56868796730613;0.632026407054708;0.892045454545455;0.0224618421371718;0.144278347880659
IT1792A;0.262437733676611;0.230297416626516;0.068873564057316;0.0530369001048471;0.721288605362197;0.711058287522134;0.969187675070028;0.0443404326097665;0.0860848978097991
IT1869A;0.190684628641293;0.163834595406004;0.0363606276000678;0.0268417746518491;0.735952158039524;0.780310200092306;0.975206611570248;0.0115388679293244;0.0788460868213818
